Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 12560 | GridSize: 158
Generation 2 | Revalues: 14810 | GridSize: 153
Generation 3 | Revalues: 16350 | GridSize: 179
Generation 4 | Revalues: 18600 | GridSize: 172
Generation 5 | Revalues: 20300 | GridSize: 179
Generation 6 | Revalues: 22840 | GridSize: 180
Generation 7 | Revalues: 25480 | GridSize: 192
Generation 8 | Revalues: 26760 | GridSize: 196
Generation 9 | Revalues: 28060 | GridSize: 187
Generation 10 | Revalues: 29640 | GridSize: 199
Generation 11 | Revalues: 30930 | GridSize: 213
Generation 12 | Revalues: 33000 | GridSize: 215
Generation 13 | Revalues: 34600 | GridSize: 215
Generation 14 | Revalues: 35750 | GridSize: 229
Generation 15 | Revalues: 37010 | GridSize: 239
Generation 16 | Revalues: 38190 | GridSize: 250
Generation 17 | Revalues: 40420 | GridSize: 220
Generation 18 | Revalues: 41740 | GridSize: 232
Generation 19 | Revalues: 42990 | GridSize: 240
Generation 20 | Revalues: 44470 | GridSize: 240
Generation 21 | Revalues: 45620 | GridSize: 250
Generation 22 | Revalues: 47260 | GridSize: 239
Generation 23 | Revalues: 48470 | GridSize: 233
Generation 24 | Revalues: 50020 | GridSize: 237
Generation 25 | Revalues: 51440 | GridSize: 244
Generation 26 | Revalues: 52640 | GridSize: 262
Generation 27 | Revalues: 53970 | GridSize: 275
Generation 28 | Revalues: 55110 | GridSize: 275
Generation 29 | Revalues: 56290 | GridSize: 276
Generation 30 | Revalues: 57400 | GridSize: 268
Generation 31 | Revalues: 58680 | GridSize: 269
Generation 32 | Revalues: 59850 | GridSize: 268
Generation 33 | Revalues: 61200 | GridSize: 260
Generation 34 | Revalues: 62420 | GridSize: 263
Generation 35 | Revalues: 63690 | GridSize: 275
Generation 36 | Revalues: 64940 | GridSize: 285
Generation 37 | Revalues: 66150 | GridSize: 284
Generation 38 | Revalues: 67420 | GridSize: 280
Generation 39 | Revalues: 68610 | GridSize: 286
Generation 40 | Revalues: 70250 | GridSize: 293
Generation 41 | Revalues: 71390 | GridSize: 298
Generation 42 | Revalues: 72580 | GridSize: 299
Generation 43 | Revalues: 73940 | GridSize: 298
