Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
F,0.3060000000,0.1405844942,0.0203710639,4.8887766968,0.5413084525,0.2040000000,0.1370547336,-0.0340548738,3.2324236945,0.7203627966,0.4900000000,0.1500000000,-0.2552600949,3.0821333333,-0.5048888889,0.4900000000,0.1500000000,-0.2552600949,3.0821333333,-0.5048888889
