Instance,AS_Prediction
71,0.8560649725069039
129,0.8433677104534983
22,0.8607741942671622
183,0.8083978430664058
429,0.8463150474827549
64,0.8527137875267243
481,0.8715798378937558
241,0.8527961415114734
281,0.8528026029000665
84,0.8578210859235562
161,0.8501877733083232
103,0.8447818886288413
209,0.8419748538928599
206,0.8607864539704374
244,0.8440013704941923
336,0.8500925938455711
331,0.8437339481378947
0,0.8464805387294456
261,0.8515272717118703
504,0.8467222185126443
407,0.8573565222697437
440,0.8449873445438355
230,0.8529426391792602
430,0.8528745477993088
A,0.8485089069172786
357,0.8584361272761621
202,0.8420649802169886
345,0.85810311262982
232,0.8583763669884314
127,0.8620116215177888
20,0.8447410503362789
387,0.8504965297001923
67,0.8469796399814982
502,0.8500274972064874
94,0.8488835982369517
74,0.849759052259612
23,0.8587633640027654
156,0.8367847487448831
394,0.8341281746364727
121,0.8544086470616853
242,0.8338967134175382
80,0.8439761451274777
11,0.8440957052784348
59,0.855458491308636
179,0.846431779402786
427,0.8477283015687297
340,0.8519984313985861
137,0.8462350821546434
366,0.8587422610628614
322,0.8547388913445166
81,0.8494493085346511
237,0.8486274971012133
69,0.8454259113672442
239,0.8591270158134365
497,0.8451981996107913
496,0.8488736031175386
