Feature,Importance
INC_sd,0.16777762280776404
INF_sd,0.1558988657259999
SUP_r1,0.10721090716881174
SUP_sd,0.08410503206917351
INF_avg,0.05234215502020675
INF_sk,0.0429181806906739
INF_r1,0.04085995479932127
INC_r1,0.03623702331638868
IND_sd,0.034879079504500664
IND_sk,0.031509251171269084
INC_avg,0.03102328012905505
SUP_avg,0.03054341101318738
IND_r1,0.02718530976644506
INF_kr,0.027144049702896127
INC_kr,0.027081931954787718
IND_avg,0.022720221074803364
SUP_kr,0.021734688737717413
IND_kr,0.020353343273736408
INC_sk,0.020104618244185742
SUP_sk,0.018371073829076233
