Feature,Importance
SUP_sd,0.17409011485491488
INF_sd,0.11975638243794277
SUP_r1,0.08042975353866709
INF_r1,0.07640713615323655
INF_sk,0.06804940066239125
INF_avg,0.060750235503985034
INC_r1,0.053379513162018055
SUP_avg,0.048084105748420196
INC_sk,0.046073770249411235
INC_sd,0.0400142249961762
IND_sd,0.036000903705364726
IND_r1,0.032390101256489646
INC_avg,0.03125554938797019
IND_avg,0.030889700483380717
IND_kr,0.023382288692581906
INF_kr,0.020085382566697736
SUP_sk,0.019034456587663885
SUP_kr,0.015882216797835903
IND_sk,0.01251422848960353
INC_kr,0.011530534725248651
