Feature,Importance
INC_avg,0.10604502686801405
INF_kr,0.10602623441795958
IND_r1,0.07423344899222556
INF_r1,0.06686996070750506
IND_sk,0.06297390892738985
INF_sd,0.058718378036036016
IND_sd,0.056185453449593706
SUP_kr,0.042357722488915395
INC_r1,0.04208757101554748
INC_sk,0.040720952511695246
INF_avg,0.03848264909439781
INF_sk,0.038391858113694825
SUP_sk,0.03680614697730434
SUP_r1,0.036389878037759164
SUP_sd,0.03523083282411408
IND_kr,0.03503411179818177
SUP_avg,0.031921704651781214
INC_kr,0.031854559374506736
IND_avg,0.03146680136577046
INC_sd,0.028202800347607762
