Feature,Importance
INF_sd,0.15126436034918422
INF_avg,0.07872662703621008
IND_avg,0.07826922839911081
IND_sd,0.07614618139389995
SUP_r1,0.06686747586200992
INC_sd,0.06345822991527833
INF_sk,0.06005031174579661
INC_avg,0.05529642043152717
INC_kr,0.05150918515908178
SUP_sd,0.04203843387267441
IND_kr,0.040922979189454735
IND_r1,0.032297848297655
INC_sk,0.031550143271143825
SUP_avg,0.027553630942074872
SUP_sk,0.026450138558821265
SUP_kr,0.02540728675272503
INC_r1,0.02527320037726028
INF_kr,0.024234424701895033
IND_sk,0.0237444050856403
INF_r1,0.018939488658556502
