Feature,Importance
INF_r1,0.11703977199344423
INF_sd,0.09591897075506203
INF_avg,0.0796306540560058
INC_r1,0.07519734803702485
INC_avg,0.06600690641440311
IND_avg,0.06358252476155973
SUP_avg,0.06120694776055581
INC_sk,0.05608575383564216
INF_kr,0.04640166236980117
INC_sd,0.04526094031632911
SUP_sd,0.03878274249131943
SUP_sk,0.03805847302213681
IND_sd,0.03757997695593648
SUP_r1,0.03257837631968836
IND_sk,0.03130605986055851
INC_kr,0.0301088664960647
IND_kr,0.023110683980571776
SUP_kr,0.021532387265596017
INF_sk,0.020644408211552206
IND_r1,0.0199665450967476
