Feature,Importance
INC_avg,0.12222058335851294
INF_kr,0.10060307301375587
SUP_sd,0.09681831353304128
INF_avg,0.073970142216774
INF_sd,0.07119551409844924
INF_r1,0.06689086252815354
INF_sk,0.057092012874659204
INC_sd,0.04827310734834087
IND_sd,0.045734576772771075
SUP_kr,0.03743961707502364
SUP_sk,0.036595241336679234
SUP_avg,0.03648360775194141
SUP_r1,0.03220163502318527
INC_r1,0.029720544111499846
IND_avg,0.027411674352915784
IND_kr,0.0251222692180953
IND_sk,0.024609137543672444
IND_r1,0.02450096119977068
INC_sk,0.021820768762056863
INC_kr,0.021296357880701552
