Feature,Importance
SUP_sd,0.17448940687741854
INC_sd,0.15525078597463698
INF_sd,0.09579766641302902
SUP_r1,0.07389939609068173
INC_r1,0.06926919463344193
INF_avg,0.05301915455003952
IND_r1,0.04255565893706455
IND_avg,0.04043074413022302
SUP_avg,0.03655689959724441
INF_r1,0.03594801791401713
INF_sk,0.03567671426182061
IND_sk,0.025473156555300025
INC_kr,0.025473022029132687
INF_kr,0.02374156382739746
INC_sk,0.022433330373051605
IND_kr,0.019833537670187286
INC_avg,0.019360933992891557
IND_sd,0.017293334877476977
SUP_sk,0.016757401458731055
SUP_kr,0.016740079836213995
