Instance,SBS_Prediction
71,0.8543963990919872
129,0.8259999815473504
22,0.8523231886109397
183,0.8287898847396198
429,0.8377092695710924
64,0.8542619742656776
481,0.8545733660466891
241,0.8522129104814734
281,0.8540546830566091
84,0.876183313474675
161,0.862427296135566
103,0.8582674720582353
209,0.8469749716289623
206,0.8524233424612717
244,0.8577158095239668
336,0.861857478249501
331,0.8550857870356612
0,0.8563162293441603
261,0.8641026832623778
504,0.8612248104123159
407,0.8529054185817085
440,0.8569022627732886
230,0.8565616798348252
430,0.8687490843775459
A,0.8583035771710408
357,0.8538182868324554
202,0.8499746291244079
345,0.8556883086431967
232,0.8779407557543518
127,0.8603526062767755
20,0.8557901670548209
387,0.8666308063709682
67,0.847861539367022
502,0.8550355700292365
94,0.8589566027527705
74,0.8474704042276351
23,0.8573955062384286
156,0.8407905374136937
394,0.8586961135573158
121,0.8550581119548798
242,0.8736527356264995
80,0.8603291308109129
11,0.8655629302338426
59,0.8682927323883982
179,0.863220184350096
427,0.8590023673757322
340,0.8544685921367514
137,0.8483463942172498
366,0.8467720479714829
322,0.85229762012659
81,0.8548596825478952
237,0.8560444344243863
69,0.8605956225519555
239,0.860458070762419
497,0.8640551693143774
496,0.858372856757792
