Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.2536,0.071491538,0.0673796349,2.6760793635,0.1624377226,0.2382,0.0656106699,0.049165352,3.0752189933,-0.0408884652,0.5082,0.0781329636,-0.1249265078,3.8892537265,-0.3020830234,0.5082,0.0781329636,-0.1249265078,3.8892537265,-0.3020830234,0.8684420602499999,0.8561602951999999
1,0.261,0.0658710862,0.1615979185,2.5352524186,0.1355493882,0.2458,0.0575704785,0.0299436327,2.882514033,0.5667178117,0.4932,0.060214284,0.1298953484,3.6959151212,-0.1339305766,0.4932,0.060214284,0.1298953484,3.6959151212,-0.1339305766,0.71176977605,0.7119888226
10,0.2554,0.0694466702,0.036187331,2.7248190467,0.2522690798,0.244,0.0651766829,-0.0612535613,3.3072446189,0.0225376083,0.5006,0.0672580107,0.0078852123,2.9826189925,0.1018147162,0.5006,0.0672580107,0.0078852123,2.9826189925,0.1018147162,0.92579785416,0.9196138043099997
100,0.2628,0.0757374412,0.4017647169,2.503479277,0.2893695376,0.2646,0.0800427386,0.5929244504,2.8388233926,0.1473579849,0.4726,0.0687985465,0.0985004646,3.1626910397,0.1689078324,0.4726,0.0687985465,0.0985004646,3.1626910397,0.1689078324,0.8440763327,0.8416801229499999
101,0.2592,0.0671070786,-0.0941500042,2.9135929968,0.0712377683,0.2104,0.0746983266,0.3734187821,3.118580606,0.5926615549,0.5304,0.0875205119,0.236717289,2.4720990168,-0.0820292908,0.5304,0.0875205119,0.236717289,2.4720990168,-0.0820292908,0.78983422385,0.7898593295
102,0.252,0.0574804315,0.0327503512,2.5519643077,0.259315538,0.2724,0.0618889328,-0.0895556935,2.6364104806,0.2339108751,0.4756,0.0757670113,-0.0600246098,2.6174591504,-0.2423683015,0.4756,0.0757670113,-0.0600246098,2.6174591504,-0.2423683015,0.8067996948999999,0.79016927305
103,0.2848,0.0967933882,0.2883560221,2.9332738937,0.2999562987,0.2768,0.0741199029,0.1144001289,3.0137448359,0.3586786721,0.4384,0.0931527777,0.2764823604,2.8168010287,0.0554921121,0.4384,0.0931527777,0.2764823604,2.8168010287,0.0554921121,0.7468422740599999,0.7464161064499999
104,0.256,0.062289646,0.0216304076,3.4277904134,0.2180700329,0.2988,0.0657765916,0.0570307981,3.7741196322,0.5253144905,0.4452,0.0722562108,0.1629929383,3.3600896484,-0.5313963995,0.4452,0.0722562108,0.1629929383,3.3600896484,-0.5313963995,0.859128586,0.8569751050000001
105,0.2226,0.0632237297,-0.025153293,3.7027936641,0.573930477,0.2618,0.0648132702,0.0406652678,2.9042095304,0.0991315986,0.5156,0.0718097486,-0.0081141807,3.1407149959,0.4009560517,0.5156,0.0718097486,-0.0081141807,3.1407149959,0.4009560517,0.8076559726499999,0.8049653516499999
106,0.2636,0.0604899992,-0.0960732113,3.8885150814,0.482687123,0.2084,0.0598785437,-0.1161530778,2.4224643717,0.0928507245,0.528,0.0733212111,-0.1279259328,2.4231770833,0.1872874527,0.528,0.0733212111,-0.1279259328,2.4231770833,0.1872874527,0.833821745105,0.8309996206549999
