Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.27,0.0748331477,-0.0388209921,2.5165816327,0.0143175665,0.26,0.0894427191,-0.2581290645,2.616875,0.2431723926,0.47,0.1104536102,-0.1490479317,2.94853534,0.2894175488,0.47,0.1104536102,-0.1490479317,2.94853534,0.2894175488,0.8684420602499999,0.8561602951999999
1,0.248,0.0932523458,0.0558743526,2.6273163057,0.0211906836,0.29,0.0979795897,-0.2667785235,1.9752604167,0.1211987112,0.462,0.084,-0.1806690269,3.7125773212,0.9857466796,0.462,0.084,-0.1806690269,3.7125773212,0.9857466796,0.71176977605,0.7119888226
10,0.282,0.0998799279,-0.2301042586,3.8112547902,0.8927479636,0.192,0.079598995,-0.1338170953,1.8454478497,-0.1535157193,0.526,0.0949947367,-0.1674310296,2.1222744077,0.0041435666,0.526,0.0949947367,-0.1674310296,2.1222744077,0.0041435666,0.92579785416,0.9196138043099997
100,0.206,0.1061319933,-0.0414272581,2.0530551879,0.3948503057,0.316,0.1230609605,0.2991901237,1.9202772245,0.0316542639,0.478,0.1158274579,-0.1745492389,2.7180143219,0.5605772046,0.478,0.1158274579,-0.1745492389,2.7180143219,0.5605772046,0.8440763327,0.8416801229499999
101,0.238,0.095163018,0.240592338,2.5304684476,-0.2811058744,0.216,0.0674091982,-0.2431182947,2.7865347897,-0.69279424,0.546,0.1009158065,-0.0635105708,3.1868300413,0.5471027164,0.546,0.1009158065,-0.0635105708,3.1868300413,0.5471027164,0.78983422385,0.7898593295
102,0.25,0.1,-0.0909090909,2.59,-0.3,0.258,0.0945304184,0.0131461117,3.0579499378,0.5505041881,0.492,0.1137365377,-0.068942244,2.2696276689,-0.2915960102,0.492,0.1137365377,-0.068942244,2.2696276689,-0.2915960102,0.8067996948999999,0.79016927305
103,0.264,0.1276871176,0.0866559975,3.1411385347,0.6953023897,0.272,0.0928224111,-0.260773185,2.205868204,-0.0178854127,0.464,0.1237093368,0.2639443705,4.4019133127,-1.2098321907,0.464,0.1237093368,0.2639443705,4.4019133127,-1.2098321907,0.7468422740599999,0.7464161064499999
104,0.268,0.0870402206,0.014153039,2.2453337333,0.4853744144,0.288,0.1060942977,-0.0458385711,2.7619115813,0.4914966259,0.444,0.120266371,-0.1508031647,1.8304242697,-0.1002752009,0.444,0.120266371,-0.1508031647,1.8304242697,-0.1002752009,0.859128586,0.8569751050000001
105,0.23,0.0761577311,0.136331192,1.9114149822,-0.2580850577,0.296,0.08822698,-0.0553828176,2.9061912121,0.1215448546,0.474,0.104995238,-0.0145105755,1.8814856516,0.2872201586,0.474,0.104995238,-0.0145105755,1.8814856516,0.2872201586,0.8076559726499999,0.8049653516499999
106,0.236,0.079397733,-0.1196130617,3.0341592801,0.8840986871,0.242,0.0923904757,0.1032924588,2.3110416526,0.0068167545,0.522,0.1068456831,0.2210557383,2.5189694298,0.2056945559,0.522,0.1068456831,0.2210557383,2.5189694298,0.2056945559,0.833821745105,0.8309996206549999
