Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.2542,0.0285720143,0.0500270395,2.2662937101,-0.1612096895,0.2452,0.0288783656,0.1743241156,2.6971920414,0.209256817,0.5006,0.0331155553,0.1578756219,2.6824483518,0.4123773803,0.5006,0.0331155553,0.1578756219,2.6824483518,0.4123773803,0.8684420602499999,0.8561602951999999
1,0.2527,0.0339442189,0.1971125528,2.5308513568,0.1745017756,0.28,0.0373363094,0.2650862069,2.6111599415,0.1979948233,0.4673,0.0342083323,-0.0270959318,3.2538927689,0.2543254266,0.4673,0.0342083323,-0.0270959318,3.2538927689,0.2543254266,0.71176977605,0.7119888226
10,0.266,0.0262297541,0.2073968186,2.7885765955,0.659977461,0.2401,0.032809907,0.0180420397,2.3207808035,-0.1199179938,0.4939,0.03535944,-0.0661445332,2.8279459194,0.584031855,0.4939,0.03535944,-0.0661445332,2.8279459194,0.584031855,0.92579785416,0.9196138043099997
100,0.2375,0.037111319,0.5177836701,2.1901561039,0.0529723566,0.217,0.0469148164,0.5222280858,2.9984856745,0.7149075114,0.5455,0.0425470328,0.3211098019,2.5221606024,-0.1774586347,0.5455,0.0425470328,0.3211098019,2.5221606024,-0.1774586347,0.8440763327,0.8416801229499999
101,0.2635,0.0340036763,0.2644321516,2.4431653119,0.1738190435,0.2423,0.0424642202,0.5374367205,2.2180674368,-0.1244818946,0.4942,0.0347182949,0.3353458992,2.3215435954,-0.0277581433,0.4942,0.0347182949,0.3353458992,2.3215435954,-0.0277581433,0.78983422385,0.7898593295
102,0.2317,0.0303744959,-0.0386849266,2.1898113733,0.1770735441,0.293,0.0317962262,-0.1496397451,2.926147687,0.4239720804,0.4753,0.0313593686,0.0821371434,2.7174961569,-0.3329406644,0.4753,0.0313593686,0.0821371434,2.7174961569,-0.3329406644,0.8067996948999999,0.79016927305
103,0.2997,0.0767815733,0.8352621473,1.9670971134,0.3228996723,0.2431,0.0584456157,0.753597269,2.2184784251,0.3754683797,0.4572,0.0475411401,0.4896340861,2.7912020625,0.2401782777,0.4572,0.0475411401,0.4896340861,2.7912020625,0.2401782777,0.7468422740599999,0.7464161064499999
104,0.2596,0.0496370829,0.5975220437,2.7610158191,0.4113046965,0.2748,0.054166041,0.6354263208,2.3314729775,0.0295453972,0.4656,0.0446837778,0.0028976814,2.9913339722,0.014692557,0.4656,0.0446837778,0.0028976814,2.9913339722,0.014692557,0.859128586,0.8569751050000001
105,0.287,0.0375499667,0.1385451673,2.1028308435,-0.1561607187,0.2716,0.038228785,0.2252540713,2.0385829042,0.1038318953,0.4414,0.040460351,-0.1838114601,3.6271958858,0.7866916356,0.4414,0.040460351,-0.1838114601,3.6271958858,0.7866916356,0.8076559726499999,0.8049653516499999
106,0.2305,0.0291933212,0.0957182014,2.3719052142,0.1064710271,0.2435,0.027152348,0.0211735334,2.6543346073,0.2127328115,0.526,0.0364554523,-0.0869298864,2.6611243879,-0.3127599621,0.526,0.0364554523,-0.0869298864,2.6611243879,-0.3127599621,0.833821745105,0.8309996206549999
107,0.3123,0.0408559665,0.2702609945,3.3846185664,0.2448456384,0.2214,0.0393069968,0.5708581081,3.3520804653,0.5158510262,0.4663,0.0384552987,0.2654681322,3.1681785552,-0.2702228723,0.4663,0.0384552987,0.2654681322,3.1681785552,-0.2702228723,0.79972674065,0.7996427671
108,0.2746,0.0329065343,0.0184299321,3.8163535518,0.6621613503,0.217,0.0328633535,0.1199459169,2.8328600823,0.4635355718,0.5084,0.0435825653,0.2480940463,3.1513158091,-0.4636077298,0.5084,0.0435825653,0.2480940463,3.1513158091,-0.4636077298,0.88698420754,0.8862789772499999
