Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.212,0.1365869686,0.0375872776,2.3877883662,0.3008657417,0.274,0.1261903324,-0.2882075211,2.3603334755,0.1988837914,0.514,0.1326800663,-0.3522665806,3.2741364321,0.0504722377,0.514,0.1326800663,-0.3522665806,3.2741364321,0.0504722377,0.8684420602499999,0.8561602951999999
1,0.286,0.1385784976,0.1198609578,2.0552935819,0.0711361895,0.254,0.1388668427,0.0325169112,2.3073006798,-0.0378922624,0.46,0.1624807681,-0.0254854369,2.9779614325,-0.2629681853,0.46,0.1624807681,-0.0254854369,2.9779614325,-0.2629681853,0.71176977605,0.7119888226
10,0.208,0.1453822548,0.1487462035,2.3802460802,0.2903619476,0.298,0.1435130656,0.1157471965,4.5464311696,0.806410431,0.494,0.1666253282,0.0575366618,2.5559671125,0.3804360974,0.494,0.1666253282,0.0575366618,2.5559671125,0.3804360974,0.92579785416,0.9196138043099997
100,0.228,0.1265543362,-0.1221493786,2.9069302326,0.2924197948,0.234,0.1106526095,0.072734533,2.7026778065,0.2744313668,0.538,0.134,0.0963411859,2.9372627458,0.3317163348,0.538,0.134,0.0963411859,2.9372627458,0.3317163348,0.8440763327,0.8416801229499999
101,0.24,0.1077032961,0.0476190476,2.8525564804,0.2113084883,0.274,0.1507448175,-0.067342783,2.42243899,0.6218164676,0.486,0.1523285922,-0.109651346,2.2681743136,0.0331893047,0.486,0.1523285922,-0.109651346,2.2681743136,0.0331893047,0.78983422385,0.7898593295
102,0.234,0.1159482643,0.0909686995,2.3116851053,0.0830172551,0.292,0.1494523335,0.0710560626,3.9766719896,0.604096741,0.474,0.1520657752,0.0411935674,2.4324569679,-0.5115367604,0.474,0.1520657752,0.0411935674,2.4324569679,-0.5115367604,0.8067996948999999,0.79016927305
103,0.276,0.132,-0.1642847899,2.7455344833,0.0818933133,0.262,0.1278905782,0.0370486857,2.8542441678,0.104913604,0.462,0.1426744546,0.028791817,2.3982132388,0.1499358947,0.462,0.1426744546,0.028791817,2.3982132388,0.1499358947,0.7468422740599999,0.7464161064499999
104,0.282,0.1465469208,0.0015612832,3.241639322,0.313142778,0.222,0.13753545,-0.0284391674,4.1152958974,0.5692205912,0.496,0.1496128337,0.1422321977,2.8661578448,-0.1825440753,0.496,0.1496128337,0.1422321977,2.8661578448,-0.1825440753,0.859128586,0.8569751050000001
105,0.214,0.1414354977,-0.2095506725,2.2619949915,0.2605218011,0.276,0.1364697769,-0.0533550027,2.4386093102,0.4858142996,0.51,0.1640121947,-0.1467999048,2.6718398032,-0.2692700312,0.51,0.1640121947,-0.1467999048,2.6718398032,-0.2692700312,0.8076559726499999,0.8049653516499999
106,0.228,0.1386217876,0.20470147,2.7213631993,0.617137543,0.188,0.1243221621,0.077985546,2.0433689544,0.1031181855,0.584,0.1713009048,0.3241762456,2.5261455436,-0.0611524118,0.584,0.1713009048,0.3241762456,2.5261455436,-0.0611524118,0.833821745105,0.8309996206549999
107,0.182,0.1160861749,0.076730277,2.3252548576,0.2004222392,0.322,0.1418308852,0.0764399132,2.2395450195,0.3230541038,0.496,0.1482700239,-0.0007715699,2.2598793565,-0.2626507395,0.496,0.1482700239,-0.0007715699,2.2598793565,-0.2626507395,0.79972674065,0.7996427671
108,0.256,0.1283121195,-0.1501331891,2.1849144489,0.0087250802,0.256,0.1298614646,0.0886408655,2.5787296249,0.2517059784,0.488,0.1607980099,0.0473259735,2.1499048806,-0.1220552271,0.488,0.1607980099,0.0473259735,2.1499048806,-0.1220552271,0.88698420754,0.8862789772499999
109,0.214,0.1296302434,-0.3793988953,2.630113459,0.455164574,0.258,0.1282029641,0.0462278311,2.7754789909,0.4769603023,0.528,0.1536749817,-0.1304507989,2.7233486461,-0.0456564893,0.528,0.1536749817,-0.1304507989,2.7233486461,-0.0456564893,0.8528451131000001,0.8442081804500001
11,0.252,0.1299846145,0.1696625541,3.1102412621,0.3385890231,0.25,0.1360147051,-0.0193905817,2.5894813733,0.1907583884,0.498,0.1421126314,-0.130178485,2.5342962791,-0.3410381916,0.498,0.1421126314,-0.130178485,2.5342962791,-0.3410381916,0.7740695214,0.7650855382999999
110,0.208,0.1278123625,0.023673324,2.5206961353,0.1951317867,0.288,0.1259206099,-0.0444945475,4.5973875882,0.7675779607,0.504,0.1574293492,-0.0308703475,3.976220315,0.1800555604,0.504,0.1574293492,-0.0308703475,3.976220315,0.1800555604,0.8498062316,0.8361384991499999
111,0.28,0.137113092,-0.0695764909,2.3517428701,-0.0558631882,0.25,0.1431782106,-0.2207792208,2.5704937537,0.2657442101,0.47,0.1664331698,-0.1930133803,2.6634127905,0.0650731157,0.47,0.1664331698,-0.1930133803,2.6634127905,0.0650731157,0.7309061940000001,0.7286684340499999
112,0.252,0.1315142578,-0.1880774056,2.5281666939,0.1939691837,0.236,0.1276871176,0.105034983,4.9969779296,1.0916035395,0.512,0.1290581264,0.0276206453,3.5194462208,0.1668483946,0.512,0.1290581264,0.0276206453,3.5194462208,0.1668483946,0.800794240515,0.8017430957000002
113,0.292,0.1397712417,0.1126212594,2.0558711492,0.230492452,0.286,0.1311640195,0.0813996214,3.0497818186,0.4189199279,0.422,0.1552932709,0.2947784553,3.1226849021,0.0474481997,0.422,0.1552932709,0.2947784553,3.1226849021,0.0474481997,0.8269540896499998,0.8260965218999999
114,0.27,0.1268857754,-0.0446461883,2.1579800162,0.2819575118,0.234,0.1504792344,0.1555941655,4.3390045802,1.1712588327,0.496,0.1672841893,-0.0671899492,2.6942609695,0.1144712373,0.496,0.1672841893,-0.0671899492,2.6942609695,0.1144712373,0.7851663895500002,0.7843682164
