Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.235,0.0339116499,-0.1538461538,2.1733459357,-0.8654201774,0.261,0.02596151,-0.7213114754,1.3263346512,-0.3456383615,0.504,0.0405462699,-0.1060686955,1.3075239313,0.0736294971,0.504,0.0405462699,-0.1060686955,1.3075239313,0.0736294971,0.8684420602499999,0.8561602951999999
1,0.26,0.0114017543,-0.5882352941,1.4349112426,0.0,0.257,0.0132664992,0.4866385373,1.432463843,0.2081456157,0.483,0.0196468827,0.332460733,1.3957555908,-0.3133036679,0.483,0.0196468827,0.332460733,1.3957555908,-0.3133036679,0.71176977605,0.7119888226
10,0.23,0.0176068169,0.1923076923,2.5,-0.4122303636,0.275,0.0298328678,-0.3267973856,2.0581365989,-0.5084505934,0.495,0.0216794834,-0.3225806452,2.6810774106,-0.9274382889,0.495,0.0216794834,-0.3225806452,2.6810774106,-0.9274382889,0.92579785416,0.9196138043099997
100,0.189,0.0193390796,0.0056022409,2.5660013155,-0.5947891022,0.36,0.0170293864,0.2807017544,2.3335315101,-0.7289630311,0.451,0.0177200451,-0.4403292181,1.9631830906,0.4011434619,0.451,0.0177200451,-0.4403292181,1.9631830906,0.4011434619,0.8440763327,0.8416801229499999
101,0.249,0.0210713075,-0.8097281831,2.6108473338,-0.9825067902,0.255,0.0273861279,-0.7558139535,1.412,0.4016632088,0.496,0.0239582971,-0.46566748,2.8436729838,-1.2360327736,0.496,0.0239582971,-0.46566748,2.8436729838,-1.2360327736,0.78983422385,0.7898593295
102,0.28,0.0234520788,-0.3606557377,1.4685950413,-0.4070195494,0.235,0.0275680975,-0.5314685315,1.8533587258,0.4939920519,0.485,0.0192353841,0.2068965517,1.2728268809,-0.2107602344,0.485,0.0192353841,0.2068965517,1.2728268809,-0.2107602344,0.8067996948999999,0.79016927305
103,0.307,0.0258069758,0.2816091954,1.9945215486,-0.3958703373,0.249,0.0443170396,-0.7122980251,1.232939344,0.3259241136,0.444,0.0321558704,-0.3178528347,2.1413919016,-0.5164640204,0.444,0.0321558704,-0.3178528347,2.1413919016,-0.5164640204,0.7468422740599999,0.7464161064499999
104,0.307,0.0136381817,0.4529262087,1.8950745751,0.7001217104,0.243,0.0436577599,0.1844236096,1.3666573443,-0.0956115657,0.45,0.0333166625,-0.0225225225,1.7695398101,-0.1419628911,0.45,0.0333166625,-0.0225225225,1.7695398101,-0.1419628911,0.859128586,0.8569751050000001
105,0.309,0.0418807832,0.0635671132,1.2136462154,0.4082283096,0.24,0.0151657509,-0.4761904762,1.7816635161,0.6450461153,0.451,0.0330756708,0.2289190719,1.4074125444,-0.1149101792,0.451,0.0330756708,0.2289190719,1.4074125444,-0.1149101792,0.8076559726499999,0.8049653516499999
106,0.209,0.0326190129,0.510397473,1.4089017186,0.3116983729,0.251,0.0226715681,-0.3397790055,1.2807234023,0.1915356023,0.54,0.0415932687,-0.1056603774,2.0502689699,-0.5253184391,0.54,0.0415932687,-0.1056603774,2.0502689699,-0.5253184391,0.833821745105,0.8309996206549999
107,0.268,0.0335559235,0.0297898388,1.5093920857,-0.2034195992,0.301,0.0438634244,-0.3208038317,2.5757290555,-0.9781353484,0.431,0.0332264955,-0.6900636104,1.3830241808,-0.2327568871,0.431,0.0332264955,-0.6900636104,1.3830241808,-0.2327568871,0.79972674065,0.7996427671
108,0.246,0.0351283361,0.1456894631,1.372433929,0.3061707045,0.205,0.0167332005,0.1428571429,2.5,0.7683612489,0.549,0.0339705755,0.0719002201,1.5539364249,-0.0385694173,0.549,0.0339705755,0.0719002201,1.5539364249,-0.0385694173,0.88698420754,0.8862789772499999
109,0.293,0.0269443872,0.084680253,2.1433759078,0.7726351943,0.241,0.0224499443,-0.4443120905,1.4725529101,-0.1977945302,0.466,0.0326190129,-0.5773641662,2.7063181921,-1.0377844328,0.466,0.0326190129,-0.5773641662,2.7063181921,-1.0377844328,0.8528451131000001,0.8442081804500001
