Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.24,0.1067707825,-0.2184115523,3.1057248384,1.3703729243,0.28,0.0244948974,-0.5384615385,1.1666666667,-0.4082482905,0.48,0.092736185,-0.1384976526,2.9694429421,-1.2864700617,0.48,0.092736185,-0.1384976526,2.9694429421,-1.2864700617,0.8684420602499999,0.8561602951999999
1,0.28,0.16,-0.2511251125,2.0369262695,0.5844726563,0.2,0.0836660027,-0.7692307692,1.2755102041,-0.2561204163,0.52,0.1208304597,0.024024024,1.323043723,-0.3877276903,0.52,0.1208304597,0.024024024,1.323043723,-0.3877276903,0.71176977605,0.7119888226
10,0.28,0.092736185,0.1393442623,1.509194159,-0.1579875514,0.32,0.0748331477,0.4144144144,2.1339285714,0.7301958931,0.4,0.0547722558,-0.4,2.5,0.9128709292,0.4,0.0547722558,-0.4,2.5,0.9128709292,0.92579785416,0.9196138043099997
100,0.28,0.0871779789,-0.4150943396,3.0422437673,1.3040473294,0.23,0.04,0.1549295775,2.078125,0.84375,0.49,0.0860232527,-0.8562874251,1.9945215486,-0.3958703373,0.49,0.0860232527,-0.8562874251,1.9945215486,-0.3958703373,0.8440763327,0.8416801229499999
101,0.28,0.0244948974,0.0384615385,1.1666666667,-0.4082482905,0.26,0.08,-0.0563380282,2.078125,0.84375,0.46,0.0583095189,-0.1363636364,2.6660899654,-1.1500493357,0.46,0.0583095189,-0.1363636364,2.6660899654,-1.1500493357,0.78983422385,0.7898593295
102,0.19,0.0969535971,-0.5207373272,1.4081032141,-0.3752617726,0.3,0.0836660027,-0.3,1.2755102041,-0.2561204163,0.51,0.1240967365,-0.1074270557,1.779473773,0.1632576395,0.51,0.1240967365,-0.1074270557,1.779473773,0.1632576395,0.8067996948999999,0.79016927305
103,0.28,0.1122497216,0.0106007067,3.0563114135,1.3532751773,0.23,0.0979795897,-0.130952381,2.7291666667,-0.8675276172,0.49,0.1462873884,-0.3567362429,2.3050484758,-0.2817396204,0.49,0.1462873884,-0.3567362429,2.3050484758,-0.2817396204,0.7468422740599999,0.7464161064499999
104,0.31,0.0860232527,-0.0451977401,2.6519357195,-1.017952296,0.36,0.0860232527,0.3220338983,1.9945215486,0.3958703373,0.33,0.1029563014,-0.169527897,2.0685297259,0.4068404933,0.33,0.1029563014,-0.169527897,2.0685297259,0.4068404933,0.859128586,0.8569751050000001
105,0.3,0.1095445115,0.4347826087,1.5625,0.1141088661,0.27,0.0979795897,0.1295116773,2.4361979167,-0.5677202789,0.43,0.0678232998,-0.3053097345,2.9310018904,-1.1731251294,0.43,0.0678232998,-0.3053097345,2.9310018904,-1.1731251294,0.8076559726499999,0.8049653516499999
106,0.25,0.0547722558,-0.4,2.5,-0.9128709292,0.17,0.0748331477,-0.1764705882,1.8469387755,-0.3436215967,0.58,0.0509901951,0.4444444444,1.9556213018,-0.2715454179,0.58,0.0509901951,0.4444444444,1.9556213018,-0.2715454179,0.833821745105,0.8309996206549999
