Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.24,0.0916515139,-0.368159204,2.1020408163,-0.093521953,0.24,0.1743559577,0.1944074567,2.652700831,0.3939309641,0.52,0.1326649916,0.4801980198,1.6745867769,-0.1130667542,0.52,0.1326649916,0.4801980198,1.6745867769,-0.1130667542,0.8684420602499999,0.8561602951999999
1,0.28,0.14,-0.1963190184,2.4144106622,-0.2973760933,0.22,0.0871779789,-0.0846560847,2.6786703601,0.507129517,0.5,0.1843908891,-0.0588235294,3.0968858131,0.4785230687,0.5,0.1843908891,-0.0588235294,3.0968858131,0.4785230687,0.71176977605,0.7119888226
10,0.31,0.1868154169,0.3952421897,2.9416589355,0.4067573219,0.29,0.1135781669,0.2862684251,2.2460789616,0.1965657837,0.4,0.1673320053,-0.0714285714,4.3367346939,0.7683612489,0.4,0.1673320053,-0.0714285714,4.3367346939,0.7683612489,0.92579785416,0.9196138043099997
100,0.15,0.1024695077,-0.0909090909,1.8707482993,0.0,0.27,0.1417744688,0.0005431831,2.3686789931,-0.3031933394,0.58,0.0748331477,0.2805755396,1.8469387755,0.3436215967,0.58,0.0748331477,0.2805755396,1.8469387755,0.3436215967,0.8440763327,0.8416801229499999
101,0.25,0.162788206,0.4666666667,2.5720897116,0.834514121,0.18,0.1166190379,-0.5339233038,2.1470588235,0.3934379306,0.57,0.19,0.0197167453,1.549535378,-0.0909753608,0.57,0.19,0.0197167453,1.549535378,-0.0909753608,0.78983422385,0.7898593295
102,0.27,0.1268857754,0.5230885693,2.5283360981,0.8693689947,0.24,0.1496662955,-0.1070780399,1.7991071429,-0.5225911784,0.49,0.1813835715,0.0217734301,3.1575558245,-0.5550044703,0.49,0.1813835715,0.0217734301,3.1575558245,-0.5550044703,0.8067996948999999,0.79016927305
103,0.19,0.13,-0.1367673179,1.9613108785,0.4588074647,0.29,0.1513274595,0.1699432066,2.6539730364,0.6890981737,0.52,0.1939071943,0.0841320554,2.2908555908,0.7044387661,0.52,0.1939071943,0.0841320554,2.2908555908,0.7044387661,0.7468422740599999,0.7464161064499999
104,0.31,0.13,-0.3175885643,1.7932495361,0.087391898,0.25,0.15,-0.3258426966,3.3703703704,1.0666666667,0.44,0.12,-0.0252808989,2.787037037,0.5833333333,0.44,0.12,-0.0252808989,2.787037037,0.5833333333,0.859128586,0.8569751050000001
105,0.26,0.1280624847,-0.2427745665,2.3837001785,-0.6513588606,0.29,0.0830662386,-0.1611030479,3.4902331443,-0.8584034742,0.45,0.1360147051,-0.5692307692,1.8882395909,0.4768959711,0.45,0.1360147051,-0.5692307692,1.8882395909,0.4768959711,0.8076559726499999,0.8049653516499999
106,0.18,0.1077032961,-0.0380622837,2.7669441141,0.403407114,0.33,0.1187434209,0.0007137759,2.4172325336,-0.2365192629,0.49,0.1445683229,-0.2446146482,2.5882420274,-0.2224077128,0.49,0.1445683229,-0.2446146482,2.5882420274,-0.2224077128,0.833821745105,0.8309996206549999
107,0.18,0.1077032961,-0.1131386861,2.7669441141,0.403407114,0.27,0.1187434209,-0.3847251963,2.4172325336,0.2365192629,0.55,0.1118033989,-0.2653061224,1.64,-0.2146625258,0.55,0.1118033989,-0.2653061224,1.64,-0.2146625258,0.79972674065,0.7996427671
108,0.16,0.1019803903,-0.1952191235,3.5088757396,1.4256134439,0.18,0.153622915,0.0831918506,2.7023843723,0.834091667,0.66,0.1685229955,0.157223796,2.7528268201,-0.7371418468,0.66,0.1685229955,0.157223796,2.7528268201,-0.7371418468,0.88698420754,0.8862789772499999
109,0.33,0.1004987562,0.000999001,2.2249779433,0.55564453,0.23,0.11,-0.1990008326,3.0719896182,-0.162283997,0.44,0.1280624847,0.1396508728,2.3837001785,0.6513588606,0.44,0.1280624847,0.1396508728,2.3837001785,0.6513588606,0.8528451131000001,0.8442081804500001
11,0.29,0.1577973384,0.0042273368,2.0466927953,-0.2931929063,0.3,0.0894427191,0.0,3.125,-0.8385254916,0.41,0.1920937271,-0.17753079,2.6469914293,0.3656751498,0.41,0.1920937271,-0.17753079,2.6469914293,0.3656751498,0.7740695214,0.7650855382999999
110,0.24,0.1356465997,-0.835443038,2.6474480151,0.2115471545,0.28,0.14,0.7034764826,1.8521449396,0.3586005831,0.48,0.1886796226,0.0312093628,1.6269410428,-0.2465388328,0.48,0.1886796226,0.0312093628,1.6269410428,-0.2465388328,0.8498062316,0.8361384991499999
111,0.23,0.0781024968,-0.0648918469,3.1542596076,0.6800647393,0.32,0.12489996,-0.4689265537,2.0295857988,-0.0739053018,0.45,0.1431782106,-0.2328767123,1.6567519334,-0.3066279347,0.45,0.1431782106,-0.2328767123,1.6567519334,-0.3066279347,0.7309061940000001,0.7286684340499999
112,0.24,0.1113552873,-0.3601532567,2.8792924037,-0.8342955965,0.23,0.1268857754,-0.0895211659,2.7135141391,0.892865454,0.53,0.195192213,-0.2301200909,2.1398102796,0.6244601766,0.53,0.195192213,-0.2301200909,2.1398102796,0.6244601766,0.800794240515,0.8017430957000002
113,0.24,0.1019803903,0.08203125,1.9556213018,0.2715454179,0.29,0.1920937271,-0.2356402354,1.9771961134,-0.196381099,0.47,0.2002498439,-0.2370613481,2.6971038737,0.1912822435,0.47,0.2002498439,-0.2370613481,2.6971038737,0.1912822435,0.8269540896499998,0.8260965218999999
114,0.17,0.0781024968,-0.1647254576,3.1542596076,-0.6800647393,0.34,0.1280624847,-0.3092269327,2.3837001785,0.6513588606,0.49,0.0943398113,-0.2360939431,2.971468249,0.9146947998,0.49,0.0943398113,-0.2360939431,2.971468249,0.9146947998,0.7851663895500002,0.7843682164
115,0.25,0.1118033989,-0.2244897959,3.176,-0.6439875775,0.37,0.1486606875,-0.1040436165,2.1206977744,-0.3908198495,0.38,0.1077032961,0.0657439446,2.7669441141,0.403407114,0.38,0.1077032961,0.0657439446,2.7669441141,0.403407114,0.8987911610499999,0.8985768909
116,0.33,0.1268857754,-0.0545790934,1.9728019752,-0.2819575118,0.2,0.1264911064,-0.2666666667,3.4375,1.1858541226,0.47,0.1268857754,-0.0895211659,1.9728019752,0.2819575118,0.47,0.1268857754,-0.0895211659,1.9728019752,0.2819575118,0.9218373355499999,0.9104582165
117,0.22,0.0871779789,-0.7431192661,2.6786703601,0.507129517,0.27,0.155241747,0.3211162016,1.8363492364,-0.2950825376,0.51,0.1577973384,0.570522206,1.5821841583,-0.1649210098,0.51,0.1577973384,0.570522206,1.5821841583,-0.1649210098,0.8566465109999999,0.8538438401
