Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.2445,0.0445056176,-0.0727468304,2.7091428513,0.0812068565,0.2499,0.0522014368,-0.0074660427,2.9062391232,-0.1520755456,0.5056,0.047271979,-0.0548040139,2.7586238921,0.1293351767,0.5056,0.047271979,-0.0548040139,2.7586238921,0.1293351767,0.8684420602499999,0.8561602951999999
1,0.3077,0.0512221632,0.0946515911,2.6700089905,0.0902267756,0.2054,0.0430678534,0.2024766381,2.3386188323,0.1446363638,0.4869,0.0503725123,0.0023215475,2.6681612941,-0.2996719413,0.4869,0.0503725123,0.0023215475,2.6681612941,-0.2996719413,0.71176977605,0.7119888226
10,0.2879,0.0454157462,0.0397270876,2.3586807529,-0.1657494226,0.2438,0.0430529906,-0.0717488585,3.0510465817,0.0843914058,0.4683,0.0527457107,0.1917674542,3.4007219856,0.1998282738,0.4683,0.0527457107,0.1917674542,3.4007219856,0.1998282738,0.92579785416,0.9196138043099997
100,0.2279,0.0463528856,0.1502473974,3.3889008554,0.4062056299,0.227,0.0474447047,0.2230370834,2.5474076283,-0.1521938183,0.5451,0.0449331726,-0.0766621131,3.2173507341,0.1557193586,0.5451,0.0449331726,-0.0766621131,3.2173507341,0.1557193586,0.8440763327,0.8416801229499999
101,0.2451,0.0451994469,0.1096632692,3.1692349374,0.3146953318,0.2424,0.0458501908,0.2055978831,4.7867499288,0.6072331009,0.5125,0.0593359082,0.0528392738,3.4147012017,-0.4188049822,0.5125,0.0593359082,0.0528392738,3.4147012017,-0.4188049822,0.78983422385,0.7898593295
102,0.2532,0.0383635243,0.0759269645,2.6532584885,-0.1282575316,0.2679,0.0447503073,0.0867790977,3.0022049733,0.3494397993,0.4789,0.0494347044,0.0035446038,2.7356675447,0.2004489001,0.4789,0.0494347044,0.0035446038,2.7356675447,0.2004489001,0.8067996948999999,0.79016927305
103,0.2782,0.0629345692,0.279743126,2.6208858482,-0.0523373481,0.3204,0.0618048542,0.3508884982,2.7547585366,0.2455734711,0.4014,0.0607950656,0.1349202551,2.4197120711,0.315770245,0.4014,0.0607950656,0.1349202551,2.4197120711,0.315770245,0.7468422740599999,0.7464161064499999
104,0.2334,0.042431592,-0.034458624,2.7362125706,0.4012827163,0.3384,0.0556905737,0.3432136593,3.3243857201,0.2589784393,0.4282,0.0567869703,0.4655754638,3.1713861379,-0.2492320867,0.4282,0.0567869703,0.4655754638,3.1713861379,-0.2492320867,0.859128586,0.8569751050000001
105,0.2314,0.0466694761,0.0668007676,3.0521302572,0.6421129502,0.2795,0.0514465742,0.145535354,2.4781531256,0.1036986263,0.4891,0.0521746107,0.2109078768,2.33074571,0.1503961261,0.4891,0.0521746107,0.2109078768,2.33074571,0.1503961261,0.8076559726499999,0.8049653516499999
106,0.2605,0.0458775544,-0.0281190171,2.3767364614,0.1473967961,0.2457,0.0496438314,0.0685467135,2.9073572793,0.2354084427,0.4938,0.050789369,0.087727285,2.3182593514,-0.2164792112,0.4938,0.050789369,0.087727285,2.3182593514,-0.2164792112,0.833821745105,0.8309996206549999
107,0.253,0.0521248501,0.1029055283,2.4663318202,-0.061006946,0.2714,0.0606138598,0.5160044829,2.5091809304,0.2155670139,0.4756,0.0614706434,0.091219554,2.9595421885,0.3054271879,0.4756,0.0614706434,0.091219554,2.9595421885,0.3054271879,0.79972674065,0.7996427671
108,0.2875,0.066035975,0.5169993097,3.1883254708,0.5984422595,0.2025,0.0540994455,0.357785943,2.9208105275,-0.116311528,0.51,0.0562316637,0.0934101088,3.0969638268,0.0796380202,0.51,0.0562316637,0.0934101088,3.0969638268,0.0796380202,0.88698420754,0.8862789772499999
109,0.2545,0.039556921,-0.0510465821,2.5903108407,-0.0989592462,0.248,0.0449221549,0.0637406264,2.8209445025,0.0480514091,0.4975,0.0518917142,0.0869392986,3.0898353852,-0.0091514855,0.4975,0.0518917142,0.0869392986,3.0898353852,-0.0091514855,0.8528451131000001,0.8442081804500001
11,0.2699,0.055434556,0.3625778698,2.7949580235,0.0648776555,0.2088,0.0420066661,0.0546872232,2.688143143,0.2379029009,0.5213,0.0563498891,0.2577097921,3.3101679537,-0.1620531534,0.5213,0.0563498891,0.2577097921,3.3101679537,-0.1620531534,0.7740695214,0.7650855382999999
110,0.2557,0.0439148039,0.0956026143,2.9076547478,0.2570226759,0.2091,0.0403756115,-0.0418983709,3.8817269035,0.5477406092,0.5352,0.0537118237,0.0547743561,3.1073270951,-0.097872549,0.5352,0.0537118237,0.0547743561,3.1073270951,-0.097872549,0.8498062316,0.8361384991499999
111,0.2984,0.0609215889,0.4165452546,2.4532621586,0.1417870001,0.2307,0.0496236839,0.2188557516,3.1042867151,0.5553113136,0.4709,0.0613203881,0.2998230857,2.3328632309,-0.0301125558,0.4709,0.0613203881,0.2998230857,2.3328632309,-0.0301125558,0.7309061940000001,0.7286684340499999
112,0.2416,0.0471745694,-0.0240318705,3.1739255667,0.1837781001,0.2808,0.0457969431,0.1813169703,2.928679337,0.3250906179,0.4776,0.0516937134,0.0568610148,2.5413671924,-0.0400038198,0.4776,0.0516937134,0.0568610148,2.5413671924,-0.0400038198,0.800794240515,0.8017430957000002
113,0.2223,0.0493934206,0.2331531456,2.5464021436,-0.0014618903,0.2801,0.0517782773,0.3924124585,2.3924759246,0.3227680177,0.4976,0.0547013711,0.1445404539,3.0974397357,0.23838001,0.4976,0.0547013711,0.1445404539,3.0974397357,0.23838001,0.8269540896499998,0.8260965218999999
114,0.2512,0.0446604971,0.1614376598,2.7493217747,0.0823755879,0.247,0.0515654923,0.2682992351,2.5819156268,0.3593979265,0.5018,0.0575913188,0.1605884858,2.4941629362,0.1072350041,0.5018,0.0575913188,0.1605884858,2.4941629362,0.1072350041,0.7851663895500002,0.7843682164
115,0.2747,0.0604723904,0.2958382842,2.6279188715,-0.1609655319,0.2709,0.0567114627,0.441592865,3.5456126068,0.4262486721,0.4544,0.0507014793,0.0824742655,2.7773962226,-0.2212573487,0.4544,0.0507014793,0.0824742655,2.7773962226,-0.2212573487,0.8987911610499999,0.8985768909
116,0.2243,0.0483788177,0.2467360351,2.6589799611,-0.0494747969,0.2525,0.0452410212,-0.0562632371,2.838181822,0.0013364355,0.5232,0.0510858102,0.0934263634,2.827003675,0.1423139327,0.5232,0.0510858102,0.0934263634,2.827003675,0.1423139327,0.9218373355499999,0.9104582165
117,0.2851,0.0479477841,0.1322282366,3.5027417968,0.3391300135,0.2257,0.0476078775,0.0530308295,3.6052335249,0.5101536877,0.4892,0.0518590397,-0.1358259316,2.7804420683,0.5774456604,0.4892,0.0518590397,-0.1358259316,2.7804420683,0.5774456604,0.8566465109999999,0.8538438401
118,0.2574,0.0462302931,0.1003707035,3.0491158433,0.2172764301,0.2516,0.0477225314,0.1004500415,2.292003318,0.2469903128,0.491,0.0532071424,0.0081160024,2.4862283786,0.0315077891,0.491,0.0532071424,0.0081160024,2.4862283786,0.0315077891,0.8568127195499997,0.84989801805
119,0.2614,0.046904584,0.1046146239,3.1525374264,-0.132402872,0.2282,0.0447522066,0.0343902839,4.5451181051,0.8638014571,0.5104,0.0502179251,0.1136624773,2.7515455711,-0.0254756155,0.5104,0.0502179251,0.1136624773,2.7515455711,-0.0254756155,0.8322686206000001,0.82438309205
12,0.2153,0.0547988139,0.330782839,2.7680874831,0.3320139355,0.2743,0.0617779087,0.5087234659,3.0049990922,0.0906687425,0.5104,0.0502179251,0.2817373395,3.1165980738,0.0593306595,0.5104,0.0502179251,0.2817373395,3.1165980738,0.0593306595,0.8048494943549999,0.8037710344499999
120,0.2868,0.0732240398,0.5757639679,2.9349695561,0.3909369872,0.3872,0.0823781524,0.5285700913,2.6939306174,-0.4605722317,0.326,0.0522111099,0.2817320063,2.5812391099,0.386404634,0.326,0.0522111099,0.2817320063,2.5812391099,0.386404634,0.7219717106499999,0.7217303743999999
121,0.2552,0.0447544411,-0.1334859248,3.0134719511,0.0927386245,0.2645,0.0485669641,0.0799905217,2.3814610046,0.2599200846,0.4803,0.0533564429,0.0372363735,3.0222294893,-0.0948792099,0.4803,0.0533564429,0.0372363735,3.0222294893,-0.0948792099,0.8331208250999997,0.8176994056
122,0.2674,0.0405615582,-0.1765117903,2.7888086116,0.1895666853,0.2555,0.0416983213,-0.0599940468,3.420928791,0.288184801,0.4771,0.0421496145,-0.0059240445,2.6352896207,0.0834736424,0.4771,0.0421496145,-0.0059240445,2.6352896207,0.0834736424,0.8591479798999998,0.8518648898000001
123,0.2334,0.0489330154,0.2408279286,2.2380449683,-0.0210177647,0.2499,0.044350761,0.1157585313,2.4715873043,0.0719885113,0.5167,0.0497806187,0.1849291328,2.8052502278,0.0320944119,0.5167,0.0497806187,0.1849291328,2.8052502278,0.0320944119,0.78517765184,0.77186880752
124,0.2563,0.0472579094,0.1132274785,2.5930803583,0.1272521819,0.2651,0.0464003233,0.0822263228,2.4861211237,-0.0496839461,0.4786,0.0630717052,0.0202682198,2.8361581137,0.2064174867,0.4786,0.0630717052,0.0202682198,2.8361581137,0.2064174867,0.83607879555,0.8330513288999999
125,0.2183,0.0400263663,-0.0230613984,2.8488085177,-0.1268478402,0.2709,0.048043626,0.0232048124,3.6634745369,0.4840410349,0.5108,0.0467264379,0.0716208756,3.2637202863,-0.3134716408,0.5108,0.0467264379,0.0716208756,3.2637202863,-0.3134716408,0.8855458708,0.8785777187500001
