Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 29760 | GridSize: 300
Generation 2 | Revalues: 37450 | GridSize: 300
Generation 3 | Revalues: 39640 | GridSize: 299
Generation 4 | Revalues: 44280 | GridSize: 300
Generation 5 | Revalues: 47690 | GridSize: 300
Generation 6 | Revalues: 51040 | GridSize: 300
Generation 7 | Revalues: 53160 | GridSize: 300
Generation 8 | Revalues: 54740 | GridSize: 300
Generation 9 | Revalues: 56310 | GridSize: 299
Generation 10 | Revalues: 58180 | GridSize: 299
Generation 11 | Revalues: 59750 | GridSize: 299
Generation 12 | Revalues: 61910 | GridSize: 300
Generation 13 | Revalues: 63390 | GridSize: 300
Generation 14 | Revalues: 65590 | GridSize: 300
Generation 15 | Revalues: 67110 | GridSize: 300
Generation 16 | Revalues: 69100 | GridSize: 300
Generation 17 | Revalues: 70610 | GridSize: 299
Generation 18 | Revalues: 72240 | GridSize: 300
Generation 19 | Revalues: 73690 | GridSize: 299
Generation 20 | Revalues: 74920 | GridSize: 300
Generation 21 | Revalues: 77320 | GridSize: 300
Generation 22 | Revalues: 78910 | GridSize: 300
Generation 23 | Revalues: 80650 | GridSize: 298
Generation 24 | Revalues: 82270 | GridSize: 299
Generation 25 | Revalues: 83720 | GridSize: 300
Generation 26 | Revalues: 85560 | GridSize: 300
Generation 27 | Revalues: 87100 | GridSize: 300
Generation 28 | Revalues: 88450 | GridSize: 300
Generation 29 | Revalues: 89960 | GridSize: 300
Generation 30 | Revalues: 91340 | GridSize: 300
Generation 31 | Revalues: 92930 | GridSize: 300
Generation 32 | Revalues: 94650 | GridSize: 300
Generation 33 | Revalues: 96230 | GridSize: 300
Generation 34 | Revalues: 97700 | GridSize: 299
Generation 35 | Revalues: 99030 | GridSize: 299
Generation 36 | Revalues: 100770 | GridSize: 299
Generation 37 | Revalues: 102210 | GridSize: 300
Generation 38 | Revalues: 103790 | GridSize: 300
Generation 39 | Revalues: 105690 | GridSize: 300
Generation 40 | Revalues: 107270 | GridSize: 300
Generation 41 | Revalues: 108560 | GridSize: 300
Generation 42 | Revalues: 109950 | GridSize: 300
Generation 43 | Revalues: 111410 | GridSize: 300
Generation 44 | Revalues: 112910 | GridSize: 300
Generation 45 | Revalues: 114220 | GridSize: 300
Generation 46 | Revalues: 115980 | GridSize: 299
Generation 47 | Revalues: 117280 | GridSize: 300
Generation 48 | Revalues: 118690 | GridSize: 299
Generation 49 | Revalues: 119940 | GridSize: 300
Generation 50 | Revalues: 121560 | GridSize: 300
Generation 51 | Revalues: 123100 | GridSize: 299
Generation 52 | Revalues: 125030 | GridSize: 300
Generation 53 | Revalues: 126720 | GridSize: 300
Generation 54 | Revalues: 128040 | GridSize: 299
Generation 55 | Revalues: 129370 | GridSize: 300
Generation 56 | Revalues: 130780 | GridSize: 300
Generation 57 | Revalues: 132250 | GridSize: 299
Generation 58 | Revalues: 133470 | GridSize: 300
Generation 59 | Revalues: 134610 | GridSize: 300
Generation 60 | Revalues: 135950 | GridSize: 300
Generation 61 | Revalues: 137310 | GridSize: 300
Generation 62 | Revalues: 138840 | GridSize: 300
Generation 63 | Revalues: 140440 | GridSize: 299
Generation 64 | Revalues: 141800 | GridSize: 300
Generation 65 | Revalues: 143190 | GridSize: 300
Generation 66 | Revalues: 144560 | GridSize: 300
Generation 67 | Revalues: 145700 | GridSize: 300
Generation 68 | Revalues: 146880 | GridSize: 300
Generation 69 | Revalues: 148220 | GridSize: 300
Generation 70 | Revalues: 149430 | GridSize: 300
Generation 71 | Revalues: 150550 | GridSize: 300
Generation 72 | Revalues: 152010 | GridSize: 299
Generation 73 | Revalues: 153460 | GridSize: 300
Generation 74 | Revalues: 154770 | GridSize: 300
Generation 75 | Revalues: 156200 | GridSize: 300
Generation 76 | Revalues: 157430 | GridSize: 300
Generation 77 | Revalues: 158730 | GridSize: 300
Generation 78 | Revalues: 159860 | GridSize: 300
Generation 79 | Revalues: 161110 | GridSize: 300
Generation 80 | Revalues: 162200 | GridSize: 300
Generation 81 | Revalues: 163450 | GridSize: 300
Generation 82 | Revalues: 164910 | GridSize: 298
Generation 83 | Revalues: 166100 | GridSize: 300
Generation 84 | Revalues: 167430 | GridSize: 300
Generation 85 | Revalues: 168490 | GridSize: 300
Generation 86 | Revalues: 169650 | GridSize: 298
Generation 87 | Revalues: 170740 | GridSize: 300
Generation 88 | Revalues: 172060 | GridSize: 300
Generation 89 | Revalues: 173330 | GridSize: 300
Generation 90 | Revalues: 174530 | GridSize: 300
Generation 91 | Revalues: 175560 | GridSize: 300
Generation 92 | Revalues: 176680 | GridSize: 300
Generation 93 | Revalues: 178160 | GridSize: 300
Generation 94 | Revalues: 179310 | GridSize: 300
Generation 95 | Revalues: 180550 | GridSize: 295
Generation 96 | Revalues: 181760 | GridSize: 300
Generation 97 | Revalues: 182830 | GridSize: 300
Generation 98 | Revalues: 184040 | GridSize: 300
Generation 99 | Revalues: 185160 | GridSize: 300
Generation 100 | Revalues: 186390 | GridSize: 300
Generation 101 | Revalues: 187580 | GridSize: 300
Generation 102 | Revalues: 188840 | GridSize: 298
Generation 103 | Revalues: 189900 | GridSize: 300
Generation 104 | Revalues: 191150 | GridSize: 300
Generation 105 | Revalues: 192360 | GridSize: 300
Generation 106 | Revalues: 193710 | GridSize: 300
Generation 107 | Revalues: 195330 | GridSize: 300
Generation 108 | Revalues: 196610 | GridSize: 300
Generation 109 | Revalues: 197830 | GridSize: 300
Generation 110 | Revalues: 199050 | GridSize: 300
Generation 111 | Revalues: 200240 | GridSize: 300
Generation 112 | Revalues: 201390 | GridSize: 300
Generation 113 | Revalues: 202500 | GridSize: 300
Generation 114 | Revalues: 203640 | GridSize: 300
Generation 115 | Revalues: 204820 | GridSize: 300
Generation 116 | Revalues: 206190 | GridSize: 300
Generation 117 | Revalues: 207540 | GridSize: 300
Generation 118 | Revalues: 208790 | GridSize: 300
Generation 119 | Revalues: 209870 | GridSize: 299
Generation 120 | Revalues: 211000 | GridSize: 300
Generation 121 | Revalues: 212440 | GridSize: 300
Generation 122 | Revalues: 213560 | GridSize: 300
Generation 123 | Revalues: 214620 | GridSize: 300
Generation 124 | Revalues: 215890 | GridSize: 300
Generation 125 | Revalues: 217030 | GridSize: 300
Generation 126 | Revalues: 218130 | GridSize: 300
Generation 127 | Revalues: 219300 | GridSize: 300
Generation 128 | Revalues: 220370 | GridSize: 300
Generation 129 | Revalues: 221550 | GridSize: 300
Generation 130 | Revalues: 222920 | GridSize: 300
Generation 131 | Revalues: 224160 | GridSize: 300
Generation 132 | Revalues: 225270 | GridSize: 300
Generation 133 | Revalues: 226420 | GridSize: 300
Generation 134 | Revalues: 227620 | GridSize: 297
Generation 135 | Revalues: 228820 | GridSize: 300
Generation 136 | Revalues: 229910 | GridSize: 300
Generation 137 | Revalues: 231140 | GridSize: 299
Generation 138 | Revalues: 232460 | GridSize: 300
Generation 139 | Revalues: 233650 | GridSize: 300
Generation 140 | Revalues: 234750 | GridSize: 300
Generation 141 | Revalues: 235990 | GridSize: 300
Generation 142 | Revalues: 237190 | GridSize: 300
Generation 143 | Revalues: 238420 | GridSize: 300
Generation 144 | Revalues: 239590 | GridSize: 300
Generation 145 | Revalues: 240640 | GridSize: 300
Generation 146 | Revalues: 241730 | GridSize: 300
Generation 147 | Revalues: 242980 | GridSize: 300
Generation 148 | Revalues: 244100 | GridSize: 300
Generation 149 | Revalues: 245200 | GridSize: 300
Generation 150 | Revalues: 246250 | GridSize: 300
Generation 151 | Revalues: 247440 | GridSize: 300
Generation 152 | Revalues: 248470 | GridSize: 300
Generation 153 | Revalues: 249740 | GridSize: 300
Generation 154 | Revalues: 250940 | GridSize: 300
Generation 155 | Revalues: 251990 | GridSize: 300
Generation 156 | Revalues: 253000 | GridSize: 299
Generation 157 | Revalues: 254190 | GridSize: 300
Generation 158 | Revalues: 255300 | GridSize: 300
Generation 159 | Revalues: 256520 | GridSize: 300
Generation 160 | Revalues: 257740 | GridSize: 300
Generation 161 | Revalues: 258820 | GridSize: 300
Generation 162 | Revalues: 259930 | GridSize: 300
Generation 163 | Revalues: 261040 | GridSize: 300
Generation 164 | Revalues: 262390 | GridSize: 300
Generation 165 | Revalues: 263480 | GridSize: 300
Generation 166 | Revalues: 264690 | GridSize: 300
Generation 167 | Revalues: 265740 | GridSize: 300
Generation 168 | Revalues: 266780 | GridSize: 300
Generation 169 | Revalues: 267900 | GridSize: 300
Generation 170 | Revalues: 268980 | GridSize: 300
Generation 171 | Revalues: 270100 | GridSize: 300
Generation 172 | Revalues: 271140 | GridSize: 300
Generation 173 | Revalues: 272220 | GridSize: 300
Generation 174 | Revalues: 273440 | GridSize: 299
Generation 175 | Revalues: 274680 | GridSize: 299
Generation 176 | Revalues: 275900 | GridSize: 299
Generation 177 | Revalues: 277020 | GridSize: 300
Generation 178 | Revalues: 278110 | GridSize: 300
Generation 179 | Revalues: 279140 | GridSize: 300
Generation 180 | Revalues: 280280 | GridSize: 300
Generation 181 | Revalues: 281500 | GridSize: 300
Generation 182 | Revalues: 282560 | GridSize: 300
Generation 183 | Revalues: 283630 | GridSize: 300
Generation 184 | Revalues: 284730 | GridSize: 299
Generation 185 | Revalues: 285960 | GridSize: 300
Generation 186 | Revalues: 287000 | GridSize: 300
Generation 187 | Revalues: 288260 | GridSize: 299
Generation 188 | Revalues: 289350 | GridSize: 300
Generation 189 | Revalues: 290470 | GridSize: 300
Generation 190 | Revalues: 291590 | GridSize: 300
Generation 191 | Revalues: 292800 | GridSize: 300
Generation 192 | Revalues: 293910 | GridSize: 300
