Fold,SBS_Best_Models
0,COMOLSD
1,MOEAD
2,COMOLSD
3,COMOLSD
4,COMOLSD
5,MOEAD
6,MOEAD
7,COMOLSD
8,COMOLSD
9,COMOLSD
10,MOEAD
11,MOEAD
12,MOEAD
13,COMOLSD
14,COMOLSD
15,MOEAD
16,COMOLSD
17,COMOLSD
18,MOEAD
19,MOEAD
20,COMOLSD
21,COMOLSD
22,COMOLSD
23,COMOLSD
24,COMOLSD
25,COMOLSD
26,MOEAD
27,COMOLSD
28,COMOLSD
29,COMOLSD
30,COMOLSD
31,COMOLSD
32,COMOLSD
33,COMOLSD
34,MOEAD
35,COMOLSD
36,COMOLSD
37,COMOLSD
38,COMOLSD
39,COMOLSD
40,COMOLSD
41,MOEAD
42,MOEAD
43,MOEAD
44,MOEAD
45,COMOLSD
46,MOEAD
47,COMOLSD
48,COMOLSD
49,COMOLSD
50,COMOLSD
51,COMOLSD
52,COMOLSD
53,MOEAD
54,COMOLSD
55,COMOLSD
56,COMOLSD
57,COMOLSD
58,COMOLSD
59,COMOLSD
60,MOEAD
61,MOEAD
62,MOEAD
63,COMOLSD
64,MOEAD
65,MOEAD
66,COMOLSD
67,MOEAD
68,MOEAD
69,COMOLSD
70,MOEAD
71,COMOLSD
72,COMOLSD
73,COMOLSD
74,COMOLSD
75,COMOLSD
76,COMOLSD
77,MOEAD
78,MOEAD
79,COMOLSD
80,MOEAD
81,COMOLSD
82,MOEAD
83,MOEAD
84,COMOLSD
85,COMOLSD
86,MOEAD
87,MOEAD
88,MOEAD
89,COMOLSD
90,COMOLSD
91,COMOLSD
92,MOEAD
93,MOEAD
94,COMOLSD
95,COMOLSD
96,COMOLSD
97,COMOLSD
98,COMOLSD
99,MOEAD
