Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
F,0.2840000000,0.1591979899,-0.0291376184,5.2082663759,1.3335785859,0.2200000000,0.1232882801,0.1167023555,2.6357340720,0.2561390860,0.4960000000,0.1215894732,-0.0790510412,3.4126890426,-0.8581142723,0.4960000000,0.1215894732,-0.0790510412,3.4126890426,-0.8581142723
