Fold,SBS_Best_Models
0,COMOLSD
1,MOEAD
2,COMOLSD
3,MOEAD
4,COMOLSD
5,COMOLSD
6,COMOLSD
7,MOEAD
8,COMOLSD
9,COMOLSD
10,MOEAD
11,COMOLSD
12,COMOLSD
13,COMOLSD
14,COMOLSD
15,MOEAD
16,COMOLSD
17,MOEAD
18,COMOLSD
19,MOEAD
20,MOEAD
21,COMOLSD
22,MOEAD
23,MOEAD
24,MOEAD
25,MOEAD
26,COMOLSD
27,MOEAD
28,MOEAD
29,COMOLSD
30,COMOLSD
31,MOEAD
32,COMOLSD
33,MOEAD
34,MOEAD
35,MOEAD
36,COMOLSD
37,COMOLSD
38,COMOLSD
39,COMOLSD
40,COMOLSD
41,COMOLSD
42,COMOLSD
43,MOEAD
44,COMOLSD
45,MOEAD
46,COMOLSD
47,MOEAD
48,COMOLSD
49,COMOLSD
50,MOEAD
51,MOEAD
52,COMOLSD
53,COMOLSD
54,MOEAD
55,MOEAD
56,MOEAD
57,MOEAD
58,COMOLSD
59,COMOLSD
60,COMOLSD
61,COMOLSD
62,MOEAD
63,COMOLSD
64,COMOLSD
65,COMOLSD
66,COMOLSD
67,MOEAD
68,MOEAD
69,MOEAD
70,COMOLSD
71,MOEAD
72,COMOLSD
73,MOEAD
74,MOEAD
75,COMOLSD
76,MOEAD
77,COMOLSD
78,COMOLSD
79,COMOLSD
80,COMOLSD
81,COMOLSD
82,COMOLSD
83,COMOLSD
84,COMOLSD
85,MOEAD
86,MOEAD
87,COMOLSD
88,COMOLSD
89,MOEAD
90,COMOLSD
91,MOEAD
92,MOEAD
93,MOEAD
94,COMOLSD
95,COMOLSD
96,COMOLSD
97,COMOLSD
98,MOEAD
99,COMOLSD
