Fold,SBS_Best_Models
0,COMOLSD
1,MOEAD
2,COMOLSD
3,COMOLSD
4,MOEAD
5,MOEAD
6,MOEAD
7,COMOLSD
8,MOEAD
9,MOEAD
10,COMOLSD
11,MOEAD
12,COMOLSD
13,MOEAD
14,MOEAD
15,COMOLSD
16,MOEAD
17,MOEAD
18,COMOLSD
19,COMOLSD
20,COMOLSD
21,COMOLSD
22,MOEAD
23,COMOLSD
24,COMOLSD
25,MOEAD
26,MOEAD
27,MOEAD
28,MOEAD
29,MOEAD
30,COMOLSD
31,MOEAD
32,MOEAD
33,MOEAD
34,MOEAD
35,COMOLSD
36,MOEAD
37,COMOLSD
38,COMOLSD
39,MOEAD
40,COMOLSD
41,MOEAD
42,MOEAD
43,MOEAD
44,COMOLSD
45,COMOLSD
46,MOEAD
47,MOEAD
48,COMOLSD
49,MOEAD
50,MOEAD
51,COMOLSD
52,COMOLSD
53,MOEAD
54,MOEAD
55,COMOLSD
56,COMOLSD
57,MOEAD
58,MOEAD
59,MOEAD
60,MOEAD
61,MOEAD
62,COMOLSD
63,COMOLSD
64,COMOLSD
65,MOEAD
66,COMOLSD
67,COMOLSD
68,COMOLSD
69,COMOLSD
70,MOEAD
71,COMOLSD
72,MOEAD
73,COMOLSD
74,MOEAD
75,COMOLSD
76,COMOLSD
77,MOEAD
78,MOEAD
79,COMOLSD
80,COMOLSD
81,MOEAD
82,COMOLSD
83,MOEAD
84,MOEAD
85,MOEAD
86,MOEAD
87,COMOLSD
88,COMOLSD
89,COMOLSD
90,MOEAD
91,MOEAD
92,COMOLSD
93,COMOLSD
94,COMOLSD
95,COMOLSD
96,MOEAD
97,COMOLSD
98,COMOLSD
99,COMOLSD
