Feature,Importance
INC_sd,0.15734452837265386
IND_r1,0.1307520636734723
INF_sk,0.10192028354940798
IND_avg,0.09346499683505603
INF_avg,0.07414534664601015
INC_avg,0.07217439541720844
INC_r1,0.07175209163544098
IND_kr,0.058666208154442595
INF_kr,0.049575568170168866
INF_sd,0.03917768064725014
SUP_sd,0.027222603989345645
INC_sk,0.01826826468104869
SUP_sk,0.018164037120424602
IND_sd,0.017476485633266453
INC_kr,0.016011500188248543
SUP_kr,0.016009469157637783
INF_r1,0.01319563957863795
SUP_avg,0.009313081675841788
SUP_r1,0.008998748454730471
IND_sk,0.006367006419706719
