Feature,Importance
INF_sd,0.34863694719961474
INF_avg,0.12478683312512379
INC_avg,0.10496148204765791
IND_avg,0.08066893003766383
INC_sk,0.06055525486325514
INF_kr,0.050886611287907994
SUP_sd,0.04204297294407228
IND_r1,0.031569593821873854
INC_kr,0.020595761189785407
SUP_r1,0.019644307427340035
SUP_avg,0.01944819701852066
IND_sk,0.018807453293568432
INF_r1,0.014288447876519464
INC_r1,0.011956511495188444
SUP_kr,0.011841606350899694
INC_sd,0.008392113318651336
IND_kr,0.008297676181923517
SUP_sk,0.007847779833159358
IND_sd,0.007758537115314518
INF_sk,0.0070129835719596936
