Feature,Importance
IND_avg,0.23014563293690185
INF_sd,0.18822312479613731
INF_avg,0.1741471788899017
INC_avg,0.06806109136725545
SUP_sd,0.052441757585362715
INC_r1,0.04897926096059825
INF_sk,0.038213796437719535
INC_sd,0.02977804219817488
IND_kr,0.028149296744900063
IND_sd,0.024601398688888432
INF_r1,0.022794436683838244
IND_sk,0.017174706875878857
SUP_kr,0.016246908582621088
INC_kr,0.013202357022043565
SUP_avg,0.012401392302573342
SUP_r1,0.010592512994990892
SUP_sk,0.009115191030193457
INF_kr,0.006565034028464608
INC_sk,0.005338927366433657
IND_r1,0.003827952507121963
