Feature,Importance
INF_avg,0.2057675807366472
SUP_sd,0.16697003294872886
INC_avg,0.14460156267952992
IND_avg,0.07539386252027558
INC_r1,0.06922264553955243
SUP_r1,0.05794896139905841
SUP_kr,0.050767048288530514
INC_sk,0.04686664561720963
INF_sd,0.036630383390857654
SUP_sk,0.03381452959016045
IND_sd,0.025426772080717322
SUP_avg,0.019026443501149334
INC_kr,0.015309608730353464
INF_r1,0.013214030487087903
IND_sk,0.008289638016364015
INF_sk,0.007373536064885225
INC_sd,0.006279916038255684
INF_kr,0.006252750012298096
IND_r1,0.005514958438246373
IND_kr,0.0053290939200918855
