Feature,Importance
SUP_sd,0.27552452935234095
INC_r1,0.11645270682896541
SUP_avg,0.08513212349041396
IND_sd,0.07405926352582941
INF_kr,0.06729988929197539
INF_sd,0.05365012588815845
IND_sk,0.04202492106427247
IND_kr,0.03708667729417191
INF_r1,0.036411408273986375
INC_kr,0.03260555072935276
INC_sk,0.029697795006586244
INC_avg,0.02583819237279799
SUP_r1,0.024226721744577562
SUP_sk,0.02264771333567085
SUP_kr,0.021935583276958725
INF_avg,0.01675457385147449
INF_sk,0.014877145271663377
IND_r1,0.010258954740752935
INC_sd,0.007203527456453429
IND_avg,0.006312597203597427
