Feature,Importance
IND_sd,0.17024491086246918
INF_sd,0.16667005359724182
INC_sd,0.12087231436046147
INF_r1,0.08960401067900774
SUP_sd,0.08044490903800107
INF_sk,0.06889234873732915
SUP_sk,0.049529413951179595
INC_r1,0.039083644384699266
INF_avg,0.033387274862693175
SUP_r1,0.032765967272004044
INC_avg,0.03266994463192153
IND_avg,0.03027287923532522
IND_sk,0.017545543082107352
SUP_kr,0.015528347325816537
IND_r1,0.013610826480848588
INC_kr,0.009846463498194432
SUP_avg,0.009782305896236469
INC_sk,0.008198040635760864
INF_kr,0.005558810237293215
IND_kr,0.005491991231409278
