Feature,Importance
IND_avg,0.18166926549900303
INF_sk,0.16900868795475724
INC_avg,0.137873011671351
IND_sk,0.06373468828636926
SUP_sd,0.058814950179705575
SUP_r1,0.05285130757203868
IND_r1,0.0446384497400412
INC_r1,0.043259082513164356
INC_sk,0.04183264377283615
INF_avg,0.02950142982328142
SUP_kr,0.02886143788692127
INF_sd,0.025544655430714033
IND_kr,0.020737773434403993
INC_kr,0.020013100979334036
SUP_sk,0.01971724521860664
INF_kr,0.017349053466579875
IND_sd,0.01458926627457643
INF_r1,0.013571912942864563
INC_sd,0.008631038428041622
SUP_avg,0.007800998925409788
