Feature,Importance
INF_sd,0.23822028336942094
INC_sd,0.12213587268068704
IND_avg,0.11593324274402748
SUP_sd,0.09757788963387495
INF_r1,0.0862518163109795
SUP_avg,0.07167645447781572
INF_avg,0.03570227545109562
SUP_r1,0.03057783720356163
INC_avg,0.028891365885954104
IND_kr,0.0280194597175453
IND_sk,0.023298824871941442
INC_kr,0.02270853852818768
INC_r1,0.020706350036248697
IND_sd,0.019762828768204378
SUP_sk,0.018498476107704862
SUP_kr,0.013191065868758097
IND_r1,0.00903510286509433
INF_kr,0.006972922641805346
INF_sk,0.0054494498000299966
INC_sk,0.005389943037063031
