Feature,Importance
SUP_avg,0.3084159018882775
INC_avg,0.1368585663726217
INF_sd,0.09789553088502494
IND_r1,0.0952535289285682
SUP_sd,0.07044447977576175
IND_avg,0.05676876891401056
INF_kr,0.0450047118278457
SUP_r1,0.026555220660474232
IND_sd,0.02608744171093336
INF_avg,0.025752674269648546
INC_r1,0.016385819169131666
IND_sk,0.015443010648798614
INC_kr,0.015141310867176253
IND_kr,0.014962538836138952
INC_sk,0.013074589156997218
INF_r1,0.009497976019811956
SUP_kr,0.008517091932581189
INF_sk,0.00840874966654866
INC_sd,0.005508545272562277
SUP_sk,0.004023543197086773
