Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 8490 | GridSize: 124
Generation 2 | Revalues: 12470 | GridSize: 113
Generation 3 | Revalues: 14270 | GridSize: 132
Generation 4 | Revalues: 16490 | GridSize: 116
Generation 5 | Revalues: 18180 | GridSize: 135
Generation 6 | Revalues: 20090 | GridSize: 137
Generation 7 | Revalues: 22540 | GridSize: 131
Generation 8 | Revalues: 23790 | GridSize: 131
Generation 9 | Revalues: 25170 | GridSize: 143
Generation 10 | Revalues: 26560 | GridSize: 152
Generation 11 | Revalues: 27670 | GridSize: 158
Generation 12 | Revalues: 28750 | GridSize: 160
Generation 13 | Revalues: 29990 | GridSize: 158
Generation 14 | Revalues: 31690 | GridSize: 149
Generation 15 | Revalues: 32740 | GridSize: 151
Generation 16 | Revalues: 33850 | GridSize: 160
Generation 17 | Revalues: 34870 | GridSize: 163
Generation 18 | Revalues: 36160 | GridSize: 168
Generation 19 | Revalues: 37510 | GridSize: 164
Generation 20 | Revalues: 38930 | GridSize: 169
Generation 21 | Revalues: 40460 | GridSize: 164
Generation 22 | Revalues: 42270 | GridSize: 160
Generation 23 | Revalues: 43910 | GridSize: 159
Generation 24 | Revalues: 45010 | GridSize: 170
Generation 25 | Revalues: 46330 | GridSize: 171
Generation 26 | Revalues: 48040 | GridSize: 167
Generation 27 | Revalues: 49220 | GridSize: 173
Generation 28 | Revalues: 50320 | GridSize: 165
Generation 29 | Revalues: 51380 | GridSize: 166
Generation 30 | Revalues: 52720 | GridSize: 165
Generation 31 | Revalues: 54000 | GridSize: 156
Generation 32 | Revalues: 55250 | GridSize: 164
Generation 33 | Revalues: 56400 | GridSize: 167
Generation 34 | Revalues: 57410 | GridSize: 172
Generation 35 | Revalues: 58520 | GridSize: 174
Generation 36 | Revalues: 59580 | GridSize: 170
Generation 37 | Revalues: 60620 | GridSize: 167
Generation 38 | Revalues: 61730 | GridSize: 168
Generation 39 | Revalues: 62930 | GridSize: 172
Generation 40 | Revalues: 63950 | GridSize: 178
Generation 41 | Revalues: 65640 | GridSize: 183
Generation 42 | Revalues: 66800 | GridSize: 177
Generation 43 | Revalues: 67860 | GridSize: 171
Generation 44 | Revalues: 69080 | GridSize: 173
Generation 45 | Revalues: 70480 | GridSize: 178
Generation 46 | Revalues: 71540 | GridSize: 172
Generation 47 | Revalues: 72560 | GridSize: 175
Generation 48 | Revalues: 74010 | GridSize: 180
Generation 49 | Revalues: 75080 | GridSize: 184
Generation 50 | Revalues: 76140 | GridSize: 175
Generation 51 | Revalues: 77280 | GridSize: 173
Generation 52 | Revalues: 78330 | GridSize: 175
Generation 53 | Revalues: 79380 | GridSize: 177
Generation 54 | Revalues: 80490 | GridSize: 175
Generation 55 | Revalues: 82100 | GridSize: 171
Generation 56 | Revalues: 83230 | GridSize: 170
Generation 57 | Revalues: 84450 | GridSize: 173
Generation 58 | Revalues: 85900 | GridSize: 180
Generation 59 | Revalues: 86940 | GridSize: 175
Generation 60 | Revalues: 87960 | GridSize: 175
Generation 61 | Revalues: 88990 | GridSize: 178
Generation 62 | Revalues: 90020 | GridSize: 182
Generation 63 | Revalues: 91130 | GridSize: 183
Generation 64 | Revalues: 92190 | GridSize: 184
Generation 65 | Revalues: 93210 | GridSize: 182
Generation 66 | Revalues: 94220 | GridSize: 187
Generation 67 | Revalues: 95280 | GridSize: 188
Generation 68 | Revalues: 96320 | GridSize: 192
Generation 69 | Revalues: 97380 | GridSize: 195
Generation 70 | Revalues: 98390 | GridSize: 200
Generation 71 | Revalues: 99800 | GridSize: 200
Generation 72 | Revalues: 100870 | GridSize: 201
Generation 73 | Revalues: 101910 | GridSize: 204
Generation 74 | Revalues: 103090 | GridSize: 205
Generation 75 | Revalues: 104100 | GridSize: 205
Generation 76 | Revalues: 105180 | GridSize: 201
Generation 77 | Revalues: 106220 | GridSize: 203
Generation 78 | Revalues: 107230 | GridSize: 206
Generation 79 | Revalues: 108270 | GridSize: 209
Generation 80 | Revalues: 109300 | GridSize: 214
Generation 81 | Revalues: 110310 | GridSize: 219
Generation 82 | Revalues: 111330 | GridSize: 224
Generation 83 | Revalues: 112340 | GridSize: 229
Generation 84 | Revalues: 113350 | GridSize: 232
Generation 85 | Revalues: 114430 | GridSize: 234
Generation 86 | Revalues: 115910 | GridSize: 233
Generation 87 | Revalues: 117020 | GridSize: 230
Generation 88 | Revalues: 118430 | GridSize: 227
Generation 89 | Revalues: 119480 | GridSize: 228
Generation 90 | Revalues: 120640 | GridSize: 226
Generation 91 | Revalues: 121880 | GridSize: 222
Generation 92 | Revalues: 122930 | GridSize: 225
Generation 93 | Revalues: 123960 | GridSize: 230
Generation 94 | Revalues: 124990 | GridSize: 229
Generation 95 | Revalues: 126020 | GridSize: 232
