Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 19070 | GridSize: 229
Generation 2 | Revalues: 24260 | GridSize: 260
Generation 3 | Revalues: 26270 | GridSize: 289
Generation 4 | Revalues: 29060 | GridSize: 287
Generation 5 | Revalues: 30880 | GridSize: 299
Generation 6 | Revalues: 32720 | GridSize: 300
Generation 7 | Revalues: 34820 | GridSize: 300
Generation 8 | Revalues: 36830 | GridSize: 300
Generation 9 | Revalues: 38750 | GridSize: 300
Generation 10 | Revalues: 40860 | GridSize: 289
Generation 11 | Revalues: 42400 | GridSize: 295
Generation 12 | Revalues: 45100 | GridSize: 292
Generation 13 | Revalues: 46720 | GridSize: 288
Generation 14 | Revalues: 48400 | GridSize: 278
Generation 15 | Revalues: 49690 | GridSize: 284
Generation 16 | Revalues: 52050 | GridSize: 285
Generation 17 | Revalues: 54290 | GridSize: 295
Generation 18 | Revalues: 56120 | GridSize: 275
Generation 19 | Revalues: 57390 | GridSize: 286
Generation 20 | Revalues: 59010 | GridSize: 296
Generation 21 | Revalues: 60290 | GridSize: 299
Generation 22 | Revalues: 62200 | GridSize: 295
Generation 23 | Revalues: 63960 | GridSize: 298
Generation 24 | Revalues: 66110 | GridSize: 300
Generation 25 | Revalues: 67360 | GridSize: 300
Generation 26 | Revalues: 68450 | GridSize: 298
Generation 27 | Revalues: 69980 | GridSize: 300
Generation 28 | Revalues: 71610 | GridSize: 300
Generation 29 | Revalues: 72810 | GridSize: 300
Generation 30 | Revalues: 74280 | GridSize: 300
Generation 31 | Revalues: 75370 | GridSize: 300
Generation 32 | Revalues: 76640 | GridSize: 299
Generation 33 | Revalues: 77640 | GridSize: 300
Generation 34 | Revalues: 78990 | GridSize: 287
Generation 35 | Revalues: 80500 | GridSize: 292
Generation 36 | Revalues: 82610 | GridSize: 289
Generation 37 | Revalues: 83810 | GridSize: 299
Generation 38 | Revalues: 85210 | GridSize: 300
Generation 39 | Revalues: 86530 | GridSize: 300
Generation 40 | Revalues: 88480 | GridSize: 299
Generation 41 | Revalues: 89680 | GridSize: 300
Generation 42 | Revalues: 91330 | GridSize: 296
Generation 43 | Revalues: 92670 | GridSize: 300
Generation 44 | Revalues: 94150 | GridSize: 298
Generation 45 | Revalues: 95320 | GridSize: 300
Generation 46 | Revalues: 96480 | GridSize: 297
Generation 47 | Revalues: 97620 | GridSize: 299
Generation 48 | Revalues: 98920 | GridSize: 298
Generation 49 | Revalues: 100300 | GridSize: 299
Generation 50 | Revalues: 101460 | GridSize: 298
Generation 51 | Revalues: 102500 | GridSize: 300
Generation 52 | Revalues: 103710 | GridSize: 299
Generation 53 | Revalues: 104830 | GridSize: 299
Generation 54 | Revalues: 105960 | GridSize: 298
Generation 55 | Revalues: 107230 | GridSize: 300
Generation 56 | Revalues: 108680 | GridSize: 300
Generation 57 | Revalues: 109790 | GridSize: 300
Generation 58 | Revalues: 110980 | GridSize: 299
Generation 59 | Revalues: 112020 | GridSize: 297
Generation 60 | Revalues: 113200 | GridSize: 300
Generation 61 | Revalues: 114360 | GridSize: 300
Generation 62 | Revalues: 115380 | GridSize: 300
Generation 63 | Revalues: 116560 | GridSize: 300
Generation 64 | Revalues: 117650 | GridSize: 300
Generation 65 | Revalues: 118760 | GridSize: 299
Generation 66 | Revalues: 119930 | GridSize: 300
