Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 20700 | GridSize: 217
Generation 2 | Revalues: 24520 | GridSize: 243
Generation 3 | Revalues: 26990 | GridSize: 259
Generation 4 | Revalues: 28770 | GridSize: 271
Generation 5 | Revalues: 31270 | GridSize: 272
Generation 6 | Revalues: 33880 | GridSize: 297
Generation 7 | Revalues: 36320 | GridSize: 282
Generation 8 | Revalues: 37470 | GridSize: 299
Generation 9 | Revalues: 38970 | GridSize: 293
Generation 10 | Revalues: 40330 | GridSize: 300
Generation 11 | Revalues: 42360 | GridSize: 286
Generation 12 | Revalues: 44800 | GridSize: 298
Generation 13 | Revalues: 46290 | GridSize: 289
Generation 14 | Revalues: 47670 | GridSize: 295
Generation 15 | Revalues: 49410 | GridSize: 300
Generation 16 | Revalues: 50530 | GridSize: 300
Generation 17 | Revalues: 51770 | GridSize: 297
Generation 18 | Revalues: 52980 | GridSize: 296
Generation 19 | Revalues: 54590 | GridSize: 292
Generation 20 | Revalues: 55830 | GridSize: 300
Generation 21 | Revalues: 56890 | GridSize: 300
Generation 22 | Revalues: 57970 | GridSize: 300
Generation 23 | Revalues: 59700 | GridSize: 298
Generation 24 | Revalues: 60840 | GridSize: 297
Generation 25 | Revalues: 62270 | GridSize: 300
Generation 26 | Revalues: 63450 | GridSize: 300
Generation 27 | Revalues: 64650 | GridSize: 298
Generation 28 | Revalues: 65810 | GridSize: 299
Generation 29 | Revalues: 67050 | GridSize: 300
Generation 30 | Revalues: 68210 | GridSize: 300
Generation 31 | Revalues: 69300 | GridSize: 297
Generation 32 | Revalues: 70620 | GridSize: 300
Generation 33 | Revalues: 72090 | GridSize: 300
Generation 34 | Revalues: 73360 | GridSize: 300
Generation 35 | Revalues: 74580 | GridSize: 300
Generation 36 | Revalues: 75800 | GridSize: 300
Generation 37 | Revalues: 76970 | GridSize: 300
Generation 38 | Revalues: 78410 | GridSize: 300
Generation 39 | Revalues: 79730 | GridSize: 300
Generation 40 | Revalues: 80750 | GridSize: 300
Generation 41 | Revalues: 82120 | GridSize: 300
Generation 42 | Revalues: 83280 | GridSize: 299
Generation 43 | Revalues: 84530 | GridSize: 300
Generation 44 | Revalues: 85610 | GridSize: 300
Generation 45 | Revalues: 86910 | GridSize: 300
Generation 46 | Revalues: 88200 | GridSize: 299
Generation 47 | Revalues: 89340 | GridSize: 300
Generation 48 | Revalues: 90580 | GridSize: 298
Generation 49 | Revalues: 91710 | GridSize: 297
Generation 50 | Revalues: 93120 | GridSize: 300
Generation 51 | Revalues: 94350 | GridSize: 300
Generation 52 | Revalues: 95500 | GridSize: 300
Generation 53 | Revalues: 96580 | GridSize: 300
Generation 54 | Revalues: 97580 | GridSize: 300
Generation 55 | Revalues: 98950 | GridSize: 300
Generation 56 | Revalues: 100000 | GridSize: 300
Generation 57 | Revalues: 101130 | GridSize: 299
Generation 58 | Revalues: 102480 | GridSize: 298
Generation 59 | Revalues: 103740 | GridSize: 300
Generation 60 | Revalues: 105290 | GridSize: 298
Generation 61 | Revalues: 106290 | GridSize: 299
Generation 62 | Revalues: 107410 | GridSize: 300
Generation 63 | Revalues: 108890 | GridSize: 300
Generation 64 | Revalues: 110060 | GridSize: 300
Generation 65 | Revalues: 111190 | GridSize: 300
Generation 66 | Revalues: 112310 | GridSize: 299
Generation 67 | Revalues: 113630 | GridSize: 300
Generation 68 | Revalues: 114760 | GridSize: 298
Generation 69 | Revalues: 115880 | GridSize: 299
Generation 70 | Revalues: 117040 | GridSize: 300
Generation 71 | Revalues: 118110 | GridSize: 300
Generation 72 | Revalues: 119290 | GridSize: 299
Generation 73 | Revalues: 120440 | GridSize: 299
Generation 74 | Revalues: 121760 | GridSize: 300
Generation 75 | Revalues: 123100 | GridSize: 299
Generation 76 | Revalues: 124280 | GridSize: 299
Generation 77 | Revalues: 125390 | GridSize: 296
Generation 78 | Revalues: 126490 | GridSize: 299
Generation 79 | Revalues: 127840 | GridSize: 300
Generation 80 | Revalues: 129110 | GridSize: 300
Generation 81 | Revalues: 130460 | GridSize: 299
Generation 82 | Revalues: 131470 | GridSize: 300
Generation 83 | Revalues: 132750 | GridSize: 300
Generation 84 | Revalues: 134250 | GridSize: 300
Generation 85 | Revalues: 135360 | GridSize: 294
Generation 86 | Revalues: 136450 | GridSize: 300
Generation 87 | Revalues: 137470 | GridSize: 300
Generation 88 | Revalues: 138750 | GridSize: 299
Generation 89 | Revalues: 139800 | GridSize: 300
Generation 90 | Revalues: 140880 | GridSize: 297
Generation 91 | Revalues: 142120 | GridSize: 300
Generation 92 | Revalues: 143160 | GridSize: 300
Generation 93 | Revalues: 144290 | GridSize: 297
Generation 94 | Revalues: 145470 | GridSize: 298
Generation 95 | Revalues: 146750 | GridSize: 300
Generation 96 | Revalues: 147940 | GridSize: 299
Generation 97 | Revalues: 148990 | GridSize: 300
Generation 98 | Revalues: 150030 | GridSize: 300
Generation 99 | Revalues: 151240 | GridSize: 300
Generation 100 | Revalues: 152260 | GridSize: 300
Generation 101 | Revalues: 153490 | GridSize: 298
Generation 102 | Revalues: 154590 | GridSize: 300
Generation 103 | Revalues: 155750 | GridSize: 299
Generation 104 | Revalues: 156840 | GridSize: 299
Generation 105 | Revalues: 158010 | GridSize: 300
Generation 106 | Revalues: 159020 | GridSize: 298
Generation 107 | Revalues: 160110 | GridSize: 300
Generation 108 | Revalues: 161150 | GridSize: 300
Generation 109 | Revalues: 162300 | GridSize: 299
Generation 110 | Revalues: 163400 | GridSize: 300
Generation 111 | Revalues: 164440 | GridSize: 300
Generation 112 | Revalues: 165470 | GridSize: 300
Generation 113 | Revalues: 166520 | GridSize: 300
Generation 114 | Revalues: 167700 | GridSize: 300
Generation 115 | Revalues: 168790 | GridSize: 300
Generation 116 | Revalues: 169940 | GridSize: 299
Generation 117 | Revalues: 170970 | GridSize: 300
Generation 118 | Revalues: 171980 | GridSize: 300
Generation 119 | Revalues: 173040 | GridSize: 300
Generation 120 | Revalues: 174150 | GridSize: 300
Generation 121 | Revalues: 175190 | GridSize: 300
Generation 122 | Revalues: 176190 | GridSize: 300
Generation 123 | Revalues: 177230 | GridSize: 300
Generation 124 | Revalues: 178340 | GridSize: 300
Generation 125 | Revalues: 179350 | GridSize: 300
Generation 126 | Revalues: 180530 | GridSize: 296
Generation 127 | Revalues: 181840 | GridSize: 299
Generation 128 | Revalues: 182870 | GridSize: 299
Generation 129 | Revalues: 183980 | GridSize: 300
Generation 130 | Revalues: 185060 | GridSize: 300
Generation 131 | Revalues: 186190 | GridSize: 297
Generation 132 | Revalues: 187290 | GridSize: 300
Generation 133 | Revalues: 188440 | GridSize: 300
Generation 134 | Revalues: 189500 | GridSize: 300
Generation 135 | Revalues: 190530 | GridSize: 299
Generation 136 | Revalues: 191910 | GridSize: 300
Generation 137 | Revalues: 192910 | GridSize: 300
Generation 138 | Revalues: 194050 | GridSize: 296
Generation 139 | Revalues: 195150 | GridSize: 300
Generation 140 | Revalues: 196360 | GridSize: 298
Generation 141 | Revalues: 197500 | GridSize: 300
Generation 142 | Revalues: 198600 | GridSize: 300
Generation 143 | Revalues: 199860 | GridSize: 296
Generation 144 | Revalues: 200870 | GridSize: 300
Generation 145 | Revalues: 201870 | GridSize: 300
Generation 146 | Revalues: 202930 | GridSize: 300
Generation 147 | Revalues: 204170 | GridSize: 299
Generation 148 | Revalues: 205310 | GridSize: 300
Generation 149 | Revalues: 206470 | GridSize: 300
Generation 150 | Revalues: 207630 | GridSize: 300
Generation 151 | Revalues: 208640 | GridSize: 299
Generation 152 | Revalues: 209690 | GridSize: 300
Generation 153 | Revalues: 210710 | GridSize: 300
Generation 154 | Revalues: 211760 | GridSize: 300
Generation 155 | Revalues: 212870 | GridSize: 300
Generation 156 | Revalues: 213900 | GridSize: 300
Generation 157 | Revalues: 215150 | GridSize: 300
Generation 158 | Revalues: 216190 | GridSize: 300
Generation 159 | Revalues: 217340 | GridSize: 300
Generation 160 | Revalues: 218480 | GridSize: 300
Generation 161 | Revalues: 219480 | GridSize: 300
Generation 162 | Revalues: 220530 | GridSize: 299
Generation 163 | Revalues: 221610 | GridSize: 300
Generation 164 | Revalues: 222640 | GridSize: 300
Generation 165 | Revalues: 223690 | GridSize: 300
Generation 166 | Revalues: 224800 | GridSize: 300
Generation 167 | Revalues: 225920 | GridSize: 300
Generation 168 | Revalues: 227070 | GridSize: 300
Generation 169 | Revalues: 228130 | GridSize: 300
Generation 170 | Revalues: 229160 | GridSize: 300
Generation 171 | Revalues: 230240 | GridSize: 300
Generation 172 | Revalues: 231300 | GridSize: 298
Generation 173 | Revalues: 232340 | GridSize: 300
Generation 174 | Revalues: 233520 | GridSize: 300
Generation 175 | Revalues: 234520 | GridSize: 300
Generation 176 | Revalues: 235570 | GridSize: 299
Generation 177 | Revalues: 236570 | GridSize: 300
Generation 178 | Revalues: 237910 | GridSize: 298
Generation 179 | Revalues: 238910 | GridSize: 300
Generation 180 | Revalues: 240020 | GridSize: 300
Generation 181 | Revalues: 241140 | GridSize: 300
Generation 182 | Revalues: 242240 | GridSize: 300
Generation 183 | Revalues: 243330 | GridSize: 300
Generation 184 | Revalues: 244390 | GridSize: 300
Generation 185 | Revalues: 245600 | GridSize: 300
Generation 186 | Revalues: 246640 | GridSize: 300
Generation 187 | Revalues: 247730 | GridSize: 300
Generation 188 | Revalues: 248910 | GridSize: 299
Generation 189 | Revalues: 249930 | GridSize: 300
Generation 190 | Revalues: 250970 | GridSize: 299
Generation 191 | Revalues: 251980 | GridSize: 300
Generation 192 | Revalues: 253340 | GridSize: 296
