Fold,SBS_Best_Models
0,COMOLSD
1,COMOLSD
2,COMOLSD
3,MOEAD
4,COMOLSD
5,COMOLSD
6,COMOLSD
7,COMOLSD
8,COMOLSD
9,MOEAD
10,MOEAD
11,COMOLSD
12,COMOLSD
13,COMOLSD
14,COMOLSD
15,COMOLSD
16,COMOLSD
17,COMOLSD
18,COMOLSD
19,COMOLSD
20,COMOLSD
21,MOEAD
22,COMOLSD
23,MOEAD
24,COMOLSD
25,MOEAD
26,MOEAD
27,COMOLSD
28,MOEAD
29,COMOLSD
30,COMOLSD
31,COMOLSD
32,MOEAD
33,MOEAD
34,COMOLSD
35,COMOLSD
36,COMOLSD
37,COMOLSD
38,MOEAD
39,COMOLSD
40,MOEAD
41,COMOLSD
42,MOEAD
43,MOEAD
44,COMOLSD
45,MOEAD
46,MOEAD
47,COMOLSD
48,COMOLSD
49,MOEAD
50,MOEAD
51,MOEAD
52,MOEAD
53,COMOLSD
54,MOEAD
55,COMOLSD
56,MOEAD
57,COMOLSD
58,MOEAD
59,COMOLSD
60,MOEAD
61,COMOLSD
62,MOEAD
63,COMOLSD
64,COMOLSD
65,COMOLSD
66,COMOLSD
67,COMOLSD
68,COMOLSD
69,MOEAD
70,MOEAD
71,COMOLSD
72,COMOLSD
73,COMOLSD
74,COMOLSD
75,MOEAD
76,COMOLSD
77,COMOLSD
78,MOEAD
79,MOEAD
80,MOEAD
81,COMOLSD
82,COMOLSD
83,COMOLSD
84,MOEAD
85,COMOLSD
86,COMOLSD
87,MOEAD
88,MOEAD
89,COMOLSD
90,COMOLSD
91,COMOLSD
92,COMOLSD
93,COMOLSD
94,COMOLSD
95,COMOLSD
96,COMOLSD
97,MOEAD
98,COMOLSD
99,COMOLSD
